# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0143149284254	0	0	0	0	0	0.0
0.000453309206202	0.0143149284254	0	1	1	0	0	0.0
0.000477210816032	0.0143149284254	0	2	1	0	0	0.0
0.000610270231297	0.0143149284254	0	3	1	0	0	0.0
0.000809223101429	0.0143149284254	0	4	1	0	0	0.0
0.000957106384063	0.0143149284254	0	5	1	0	0	0.0
0.000986136930978	0.0143149284254	0	6	1	0	0	0.0
0.0015521312948	0.0163599182004	1	6	1	0	0	0.0
0.00444331115976	0.0163599182004	1	7	1	0	0	0.0
0.00488824279494	0.0163599182004	1	8	1	0	0	0.0
0.00544630581058	0.0163599182004	1	9	1	0	0	0.0
0.00581276842576	0.0163599182004	1	10	1	0	0	0.0
0.00706270956886	0.0163599182004	1	11	1	0	0	0.0
0.00850151538704	0.0163599182004	1	12	1	0	0	0.0
0.00894893747795	0.0163599182004	1	13	1	0	0	0.0
0.00897356660583	0.0163599182004	1	14	1	0	0	0.0
0.0092290014173	0.0163599182004	1	15	1	0	0	0.0
0.0117226599955	0.0163599182004	1	16	1	0	0	0.0
0.0118633313428	0.0184049079755	2	16	1	0	0	0.0
0.0123771267855	0.0204498977505	3	16	1	0	0	0.0
0.0141606263709	0.0204498977505	3	17	1	0	0	0.0
0.0163964653491	0.0204498977505	3	18	1	0	0	0.0
0.0176606164352	0.0204498977505	3	19	1	0	0	0.0
0.0188488482993	0.0204498977505	3	20	1	0	0	0.0
0.0190721262012	0.0204498977505	3	21	1	0	0	0.0
0.0192124809052	0.0204498977505	3	22	1	0	0	0.0
0.0193406230404	0.0204498977505	3	23	1	0	0	0.0
0.0209939511645	0.0204498977505	3	24	1	0	0	0.0
0.0212074443761	0.0204498977505	3	25	1	0	0	0.0
0.021571624789	0.0204498977505	3	26	1	0	0	0.0
0.022017280819	0.0204498977505	3	27	1	0	0	0.0
0.0227620868309	0.0204498977505	3	28	1	0	0	0.0
0.0228979112568	0.0204498977505	3	29	1	0	0	0.0
0.0230786675548	0.0184049079755	4	29	1	0	0	0.0
0.0234989461496	0.0184049079755	4	30	1	0	0	0.0
0.0240221954548	0.0204498977505	5	30	1	0	0	0.0
0.0241320045337	0.0224948875256	6	30	1	0	0	0.0
0.0244784865441	0.0224948875256	6	31	1	0	0	0.0
0.024664106313	0.0224948875256	6	32	1	0	0	0.0
0.0255075544662	0.0245398773006	7	32	1	0	0	0.0
0.0259989199131	0.0245398773006	7	33	1	0	0	0.0
0.0274506166131	0.0265848670757	8	33	1	0	0	0.0
0.0277143705831	0.0265848670757	8	34	1	0	0	0.0
0.0278135630393	0.0265848670757	8	35	1	0	0	0.0
