# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0899795501022	0	0	0	0	0	0.0
0.00324679297759	0.0920245398773	1	0	0	0	0	0.0
0.00485302593537	0.0940695296524	2	0	0	0	0	0.0
0.0078685236677	0.0633946830266	2	1	231	0	15	0.882352941176
0.0123118733879	0.0654396728016	3	1	231	0	15	0.833333333333
0.0146152544199	0.0674846625767	4	1	231	0	15	0.789473684211
0.0149474059641	0.0695296523517	5	1	231	0	15	0.75
0.0177292564471	0.0715746421268	6	1	231	0	15	0.714285714286
0.0203531531224	0.0736196319018	7	1	231	0	15	0.681818181818
0.0203850138993	0.0756646216769	8	1	231	0	15	0.652173913043
0.0206533441143	0.0777096114519	9	1	231	0	15	0.625
0.0227907313159	0.079754601227	10	1	231	0	15	0.6
0.0255768689704	0.081799591002	11	1	231	0	15	0.576923076923
0.0314555488834	0.0838445807771	12	1	231	0	15	0.555555555556
0.0326587694286	0.0858895705521	13	1	231	0	15	0.535714285714
0.0357767637324	0.0879345603272	14	1	231	0	15	0.51724137931
0.0384309735565	0.0858895705521	15	1	231	0	15	0.5
0.0417903256477	0.0879345603272	16	1	231	0	15	0.483870967742
0.0418917623319	0.0899795501022	17	1	231	0	15	0.46875
0.0549126226644	0.0920245398773	18	1	231	0	15	0.454545454545
