# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.079754601227	0	0	0	0	0	0.0
0.0016997618452	0.079754601227	0	1	19	0	0	0.0
0.00746849596855	0.081799591002	1	1	19	0	0	0.0
0.00867331091492	0.081799591002	2	1	19	0	0	0.0
0.00983437229633	0.081799591002	3	1	19	0	0	0.0
0.0106818052132	0.079754601227	3	2	11	0	1	0.25
0.011005777285	0.081799591002	4	2	11	0	1	0.2
0.0142246772998	0.0838445807771	5	2	11	0	1	0.166666666667
0.0166637605267	0.0838445807771	5	3	9	0	1	0.166666666667
0.0188781462078	0.0858895705521	6	3	9	0	1	0.142857142857
0.0193242790513	0.081799591002	6	4	25	0	3	0.333333333333
0.0218722874612	0.0838445807771	7	4	25	0	3	0.3
