# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.141104294479	0	0	0	0	0	0.0
0.00494274767771	0.139059304703	1	0	0	0	0	0.0
0.00548762737432	0.137014314928	2	0	0	0	0	0.0
0.0056076397698	0.139059304703	3	0	0	0	0	0.0
0.00707414506476	0.141104294479	4	0	0	0	0	0.0
0.0096319176323	0.143149284254	5	0	0	0	0	0.0
0.0107410293781	0.145194274029	6	0	0	0	0	0.0
0.0114214921358	0.143149284254	7	0	0	0	0	0.0
0.0129427106539	0.145194274029	8	0	0	0	0	0.0
0.0148562297473	0.143149284254	8	1	4	0	1	0.111111111111
0.01708749866	0.145194274029	9	1	4	0	1	0.1
0.0200338629314	0.147239263804	10	1	4	0	1	0.0909090909091
0.0207659665154	0.149284253579	11	1	4	0	1	0.0833333333333
0.0227168796114	0.151329243354	12	1	4	0	1	0.0769230769231
