# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 %IGC 
0.0	0.0184049079755	0	0	0	0	0.0
0.0013009370696	0.0204498977505	1	0	0	0	0.0
0.00279638181964	0.0204498977505	1	1	1	0	0.666666666667
0.00296842520278	0.0204498977505	1	2	1	0	0.8
0.004980958552	0.0204498977505	1	3	1	0	0.857142857143
0.00601968574592	0.0204498977505	1	4	1	0	0.888888888889
0.00604514491036	0.0224948875256	2	4	1	0	0.8
0.00742676711426	0.0245398773006	3	4	1	0	0.727272727273
0.00781880983024	0.0245398773006	3	5	1	0	0.769230769231
0.00853458413477	0.0265848670757	4	5	1	0	0.714285714286
0.00868552962256	0.0265848670757	4	6	1	0	0.75
0.00888188392666	0.0265848670757	4	7	1	0	0.777777777778
0.0106063887106	0.0265848670757	4	8	1	0	0.8
0.0110839285104	0.0286298568507	5	8	1	0	0.761904761905
0.0115531863182	0.0306748466258	6	8	1	0	0.727272727273
0.0118176821136	0.0306748466258	6	9	1	0	0.75
0.0132951196651	0.0327198364008	7	9	1	0	0.72
0.0138014446647	0.0327198364008	7	10	1	0	0.740740740741
0.015626746575	0.0327198364008	7	11	1	0	0.758620689655
0.0169957655102	0.0327198364008	7	12	1	0	0.774193548387
0.0171704369742	0.0327198364008	7	13	1	0	0.787878787879
0.0176018505836	0.0327198364008	7	14	1	0	0.8
0.017927788158	0.0327198364008	7	15	1	0	0.810810810811
0.018711949744	0.0327198364008	7	16	1	0	0.820512820513
0.0199070622879	0.0327198364008	7	17	1	0	0.829268292683
0.0200635628347	0.0347648261759	8	17	1	0	0.809523809524
0.0215466955966	0.0347648261759	8	18	1	0	0.818181818182
0.022280377733	0.0368098159509	9	18	1	0	0.8
0.0224556186269	0.0368098159509	9	19	1	0	0.808510638298
0.0280455698538	0.038854805726	10	19	1	0	0.791666666667
0.0280709938899	0.038854805726	10	20	1	0	0.8
0.0289908487397	0.038854805726	10	21	1	0	0.807692307692
0.0293090258219	0.040899795501	11	21	1	0	0.792452830189
0.0293335240705	0.0429447852761	12	21	1	0	0.777777777778
0.0297289313441	0.0449897750511	13	21	1	0	0.763636363636
0.0380490546635	0.0449897750511	13	22	1	0	0.771929824561
0.0401021381163	0.0449897750511	13	23	1	0	0.779661016949
0.0416524616748	0.0449897750511	13	24	1	0	0.786885245902
0.0429794470003	0.0449897750511	13	25	1	0	0.793650793651
0.0434174965061	0.0449897750511	13	26	1	0	0.8
0.0478474687235	0.0449897750511	13	27	1	0	0.805970149254
0.0490003080905	0.0429447852761	13	28	1	0	0.811594202899
0.0490700644165	0.0429447852761	13	29	1	0	0.816901408451
0.050313825052	0.0429447852761	13	30	1	0	0.821917808219
0.0507624027357	0.0429447852761	13	31	1	0	0.826666666667
0.0519613915645	0.0429447852761	13	32	1	0	0.831168831169
0.0524357585845	0.0429447852761	13	33	1	0	0.835443037975
0.0525077844312	0.0429447852761	13	34	1	0	0.83950617284
0.0535610371918	0.0429447852761	13	35	1	0	0.843373493976
0.0540431672925	0.0449897750511	14	35	1	0	0.833333333333
0.0584026877835	0.0449897750511	14	36	1	0	0.837209302326
0.0587936486917	0.0429447852761	15	36	1	0	0.827586206897
0.0594124789729	0.0429447852761	15	37	1	0	0.831460674157
0.0597971357471	0.0449897750511	16	37	1	0	0.822222222222
0.0604900641151	0.0449897750511	16	38	1	0	0.826086956522
0.0614270078995	0.0449897750511	16	39	1	0	0.829787234043
0.0614275390745	0.0470347648262	17	39	1	0	0.821052631579
0.0629378517496	0.0470347648262	17	40	1	0	0.824742268041
0.063875316346	0.0470347648262	17	41	1	0	0.828282828283
0.0650766191875	0.0490797546012	18	41	1	0	0.82
0.0662687979301	0.0490797546012	18	42	1	0	0.823529411765
0.0673148764623	0.0511247443763	19	42	1	0	0.815533980583
0.0680736563686	0.0511247443763	19	43	1	0	0.819047619048
0.0697657554737	0.0531697341513	20	43	1	0	0.811320754717
0.0697838454255	0.0531697341513	20	44	1	0	0.814814814815
0.0721175821753	0.0552147239264	21	44	1	0	0.807339449541
0.0742144124579	0.0552147239264	21	45	1	0	0.810810810811
0.0751607859342	0.0572597137014	22	45	1	0	0.803571428571
0.0754594972644	0.0572597137014	22	46	1	0	0.80701754386
0.0772800915437	0.0572597137014	22	47	1	0	0.810344827586
0.0782155038266	0.0593047034765	23	47	1	0	0.803418803419
0.0785251569446	0.0613496932515	24	47	1	0	0.796610169492
0.0793700909141	0.0613496932515	24	48	1	0	0.8
0.0803651434418	0.0593047034765	24	49	1	0	0.803278688525
0.0806079976863	0.0593047034765	24	50	1	0	0.806451612903
0.0806575719332	0.0613496932515	25	50	1	0	0.8
0.0843426637705	0.0633946830266	26	50	1	0	0.793650793651
0.0849246653623	0.0633946830266	26	51	1	0	0.796875
0.0851876454299	0.0654396728016	27	51	1	0	0.790697674419
0.0859292608418	0.0674846625767	28	51	1	0	0.784615384615
0.0861418916256	0.0695296523517	29	51	1	0	0.778625954198
0.0869274406042	0.0715746421268	30	51	1	0	0.772727272727
0.0885519473216	0.0695296523517	30	52	1	0	0.776119402985
0.0888602174216	0.0695296523517	30	53	1	0	0.779411764706
0.0907613337314	0.0715746421268	31	53	1	0	0.773722627737
0.0911102373609	0.0736196319018	32	53	1	0	0.768115942029
0.0924121452721	0.0756646216769	33	53	1	0	0.762589928058
0.0928650640168	0.0777096114519	34	53	1	0	0.757142857143
0.0947868891083	0.0756646216769	34	54	1	0	0.760563380282
0.0953976690897	0.0756646216769	34	55	1	0	0.763888888889
0.0956294241969	0.0756646216769	34	56	1	0	0.767123287671
0.0971522203129	0.0736196319018	35	56	1	0	0.761904761905
0.0976355282855	0.0756646216769	36	56	1	0	0.756756756757
0.0986815934327	0.0777096114519	37	56	1	0	0.751677852349
0.0993369825369	0.0777096114519	37	57	1	0	0.754966887417
0.0998948866691	0.0777096114519	37	58	1	0	0.758169934641
0.100923437191	0.0777096114519	37	59	1	0	0.761290322581
0.101729033052	0.0777096114519	37	60	1	0	0.764331210191
0.103027696492	0.0777096114519	37	61	1	0	0.767295597484
0.103744096803	0.079754601227	38	61	1	0	0.7625
0.107876811088	0.079754601227	38	62	1	0	0.765432098765
0.108287107102	0.079754601227	39	62	1	0	0.760736196319
0.108539190721	0.079754601227	39	63	1	0	0.763636363636
0.10926540609	0.081799591002	40	63	1	0	0.759036144578
0.109328440698	0.081799591002	40	64	1	0	0.761904761905
0.109630680553	0.0838445807771	41	64	1	0	0.757396449704
0.110831813319	0.0838445807771	41	65	1	0	0.760233918129
0.114362699806	0.0838445807771	41	66	1	0	0.763005780347
0.114752604539	0.0838445807771	41	67	1	0	0.765714285714
0.115040235255	0.0838445807771	41	68	1	0	0.768361581921
0.116552638619	0.0838445807771	41	69	1	0	0.77094972067
0.118607882149	0.0858895705521	42	69	1	0	0.766666666667
0.121476272761	0.0879345603272	43	69	1	0	0.762430939227
0.122281188958	0.0879345603272	43	70	1	0	0.765027322404
0.125892715753	0.0879345603272	43	71	1	0	0.767567567568
0.127290649862	0.0879345603272	43	72	1	0	0.770053475936
0.128074367739	0.0879345603272	43	73	1	0	0.772486772487
0.128484095843	0.0879345603272	43	74	1	0	0.774869109948
0.130502351239	0.0899795501022	44	74	1	0	0.770833333333
0.131215067293	0.0920245398773	45	74	1	0	0.766839378238
0.133162782252	0.0920245398773	45	75	1	0	0.769230769231
0.134335680833	0.0920245398773	45	76	1	0	0.771573604061
0.136073210473	0.0899795501022	46	76	1	0	0.767676767677
0.136501122762	0.0899795501022	46	77	1	0	0.77
0.143972773181	0.0920245398773	47	77	1	0	0.766169154229
0.146991320911	0.0940695296524	48	77	1	0	0.762376237624
0.148678719428	0.0940695296524	48	78	1	0	0.764705882353
0.14884357365	0.0940695296524	48	79	1	0	0.766990291262
0.14911533385	0.0940695296524	48	80	1	0	0.769230769231
0.149925663948	0.0940695296524	48	81	1	0	0.771428571429
0.153277155577	0.0961145194274	49	81	1	0	0.767772511848
0.153557796896	0.0961145194274	49	82	1	0	0.769953051643
0.154743848302	0.0981595092025	50	82	1	0	0.766355140187
0.155801724771	0.100204498978	51	82	1	0	0.762790697674
0.156085847269	0.100204498978	51	83	1	0	0.764976958525
0.158267454428	0.100204498978	51	84	1	0	0.767123287671
0.158657612763	0.102249488753	52	84	1	0	0.763636363636
0.159792614023	0.104294478528	53	84	1	0	0.760180995475
0.161683268907	0.104294478528	53	85	1	0	0.762331838565
0.161871608082	0.104294478528	53	86	1	0	0.764444444444
0.164383322397	0.104294478528	53	87	1	0	0.766519823789
0.165332963626	0.102249488753	53	88	1	0	0.768558951965
0.166688211817	0.104294478528	54	88	1	0	0.765217391304
0.168116098739	0.104294478528	54	89	1	0	0.76724137931
0.16836187363	0.106339468303	55	89	1	0	0.763948497854
0.172469607719	0.106339468303	55	90	1	0	0.765957446809
0.172571062382	0.108384458078	56	90	1	0	0.762711864407
0.177924843869	0.110429447853	57	90	1	0	0.759493670886
0.180621573192	0.110429447853	57	91	1	0	0.761506276151
0.180626983544	0.112474437628	58	91	1	0	0.758333333333
0.180665670375	0.112474437628	58	92	1	0	0.760330578512
0.182218430548	0.110429447853	59	92	1	0	0.757201646091
0.182306611668	0.110429447853	59	93	1	0	0.759183673469
0.184884454283	0.112474437628	60	93	1	0	0.756097560976
0.185242587791	0.114519427403	61	93	1	0	0.753036437247
