# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.114519427403	0	0	0	0	0	0.0
0.00199087397546	0.116564417178	1	0	0	0	0	0.0
0.00219355274559	0.114519427403	2	0	0	0	0	0.0
0.00826345695553	0.116564417178	3	0	0	0	0	0.0
0.011310406468	0.118609406953	4	0	0	0	0	0.0
0.0140057208375	0.106339468303	4	1	32	0	6	0.6
0.0235183278116	0.104294478528	5	1	32	0	6	0.545454545455
0.025553089612	0.102249488753	6	1	32	0	6	0.5
0.0265003478303	0.104294478528	7	1	32	0	6	0.461538461538
0.0293208576969	0.106339468303	8	1	32	0	6	0.428571428571
0.0296863462379	0.0940695296524	8	2	41	0	12	0.6
0.0351749199499	0.0961145194274	9	2	41	0	12	0.571428571429
0.0353982109696	0.0981595092025	10	2	41	0	12	0.545454545455
0.0373076980503	0.0961145194274	11	2	41	0	12	0.521739130435
0.0375875229767	0.0961145194274	11	3	4	0	12	0.521739130435
0.0392588527224	0.0981595092025	12	3	4	0	12	0.5
0.0411716401618	0.0961145194274	12	4	23	0	13	0.52
0.0415489904425	0.0981595092025	13	4	23	0	13	0.5
0.04264674986	0.100204498978	14	4	23	0	13	0.481481481481
0.0443586131221	0.100204498978	14	5	6	0	13	0.481481481481
0.049283175297	0.102249488753	15	5	6	0	13	0.464285714286
0.0527303403193	0.102249488753	15	6	2	0	13	0.464285714286
0.0543042640892	0.104294478528	16	6	2	0	13	0.448275862069
