# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0	0	0	0	0	0	0.0
0.00124055456385	0.0	0	1	1	0	0	0.0
0.0014109928556	0.0	0	2	1	0	0	0.0
0.00250816915566	0.00204498977505	1	2	1	0	0	0.0
0.00506667766375	0.00204498977505	1	3	1	0	0	0.0
0.00593850467413	0.00204498977505	1	4	1	0	0	0.0
0.00685516802161	0.0040899795501	2	4	1	0	0	0.0
0.0092558483864	0.0040899795501	2	5	1	0	0	0.0
0.00968963831572	0.0040899795501	2	6	1	0	0	0.0
0.0119177648876	0.00613496932515	3	6	1	0	0	0.0
0.0126817823893	0.0081799591002	4	6	1	0	0	0.0
0.0160621851908	0.0102249488753	5	6	1	0	0	0.0
0.0188600333724	0.0122699386503	6	6	1	0	0	0.0
