# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.112474437628	0	0	0	0	0	0.0
0.000851229620283	0.114519427403	1	0	0	0	0	0.0
0.00113390115399	0.116564417178	2	0	0	0	0	0.0
0.00414444064613	0.118609406953	3	0	0	0	0	0.0
0.00588137409949	0.120654396728	4	0	0	0	0	0.0
0.00607977108776	0.122699386503	5	0	0	0	0	0.0
0.00907612061206	0.124744376278	6	0	0	0	0	0.0
0.0119813435443	0.126789366053	7	0	0	0	0	0.0
0.0123377616125	0.128834355828	8	0	0	0	0	0.0
0.0136505979363	0.130879345603	9	0	0	0	0	0.0
0.0148048098652	0.128834355828	10	0	0	0	0	0.0
0.0195873317974	0.130879345603	11	0	0	0	0	0.0
0.024108897884	0.132924335378	12	0	0	0	0	0.0
0.0260241449473	0.130879345603	13	0	0	0	0	0.0
