# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.134969325153	0	0	0	0	0	0.0
0.00148153678753	0.137014314928	1	0	0	0	0	0.0
0.00166813815033	0.139059304703	2	0	0	0	0	0.0
0.00388965928698	0.137014314928	3	0	0	0	0	0.0
0.00584954829951	0.132924335378	3	1	20	0	2	0.4
0.00770619134887	0.134969325153	4	1	20	0	2	0.333333333333
0.00925461983763	0.132924335378	5	1	20	0	2	0.285714285714
0.0116623528722	0.130879345603	6	1	20	0	2	0.25
0.0138320938632	0.132924335378	7	1	20	0	2	0.222222222222
0.0156850859897	0.134969325153	8	1	20	0	2	0.2
0.0199934634044	0.134969325153	8	2	1	0	2	0.2
0.0201538640364	0.137014314928	9	2	1	0	2	0.181818181818
