# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0920245398773	0	0	0	0	0	0.0
0.000851064578428	0.0920245398773	0	1	8	0	0	0.0
0.002265518508	0.0940695296524	1	1	8	0	0	0.0
0.0031986348896	0.0920245398773	1	2	15	0	1	0.5
0.00374888438105	0.0899795501022	2	2	15	0	1	0.333333333333
0.00620680162217	0.0879345603272	3	2	15	0	1	0.25
0.00727011357309	0.0899795501022	4	2	15	0	1	0.2
0.0081092500845	0.0920245398773	5	2	15	0	1	0.166666666667
0.0158942893498	0.0940695296524	6	2	15	0	1	0.142857142857
0.0186239927952	0.0961145194274	7	2	15	0	1	0.125
0.0215597296943	0.0981595092025	8	2	15	0	1	0.111111111111
