# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.104294478528	0	0	0	0	0	0.0
0.000142048373195	0.106339468303	1	0	0	0	0	0.0
0.000369798749135	0.108384458078	2	0	0	0	0	0.0
0.00632764734118	0.110429447853	3	0	0	0	0	0.0
0.00635781470134	0.112474437628	4	0	0	0	0	0.0
0.0068407152732	0.110429447853	5	0	0	0	0	0.0
0.00873418577091	0.112474437628	6	0	0	0	0	0.0
0.0104597648597	0.114519427403	7	0	0	0	0	0.0
0.011183858306	0.116564417178	8	0	0	0	0	0.0
0.0118769198557	0.118609406953	9	0	0	0	0	0.0
0.0165003658728	0.120654396728	10	0	0	0	0	0.0
0.0167829380155	0.122699386503	11	0	0	0	0	0.0
0.018033401504	0.120654396728	12	0	0	0	0	0.0
0.0187936082269	0.122699386503	13	0	0	0	0	0.0
0.0191154252511	0.124744376278	14	0	0	0	0	0.0
0.0198245532206	0.126789366053	15	0	0	0	0	0.0
0.0211160582149	0.128834355828	16	0	0	0	0	0.0
