# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.079754601227	0	0	0	0	0	0.0
0.00186241633368	0.081799591002	1	0	0	0	0	0.0
0.00249645314662	0.0838445807771	2	0	0	0	0	0.0
0.00368307464631	0.0858895705521	3	0	0	0	0	0.0
0.00426161111464	0.0858895705521	3	1	5	0	0	0.0
0.0048433597141	0.0879345603272	4	1	5	0	0	0.0
0.00528650094793	0.0879345603272	4	2	6	0	0	0.0
0.00730068539638	0.0879345603272	4	3	14	0	0	0.0
0.00884302973671	0.0899795501022	5	3	14	0	0	0.0
0.00993444243019	0.0858895705521	5	4	6	0	2	0.285714285714
0.0157538265961	0.0838445807771	6	4	6	0	2	0.25
0.0168375897631	0.081799591002	6	5	5	0	3	0.333333333333
0.0211342512586	0.079754601227	7	5	5	0	3	0.3
0.0214923887389	0.081799591002	8	5	5	0	3	0.272727272727
0.0238940598898	0.079754601227	9	5	5	0	3	0.25
0.0279686614726	0.081799591002	10	5	5	0	3	0.230769230769
0.0290311260678	0.0777096114519	10	6	19	0	5	0.333333333333
