# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.19018404908	0	0	0	0	0	0.0
0.00329808026789	0.192229038855	1	0	0	0	0	0.0
0.00388345077388	0.19018404908	2	0	0	0	0	0.0
0.00464083960909	0.192229038855	3	0	0	0	0	0.0
0.00836855424024	0.19427402863	4	0	0	0	0	0.0
0.00946481767092	0.196319018405	5	0	0	0	0	0.0
0.00977289122094	0.19836400818	6	0	0	0	0	0.0
0.0121049352477	0.200408997955	7	0	0	0	0	0.0
0.0134789227284	0.20245398773	8	0	0	0	0	0.0
0.0144372004131	0.204498977505	9	0	0	0	0	0.0
0.0165174995295	0.20654396728	10	0	0	0	0	0.0
0.0211279753225	0.208588957055	11	0	0	0	0	0.0
0.0235771116988	0.21063394683	12	0	0	0	0	0.0
0.0242851570485	0.212678936605	13	0	0	0	0	0.0
0.028558493593	0.21472392638	14	0	0	0	0	0.0
0.0296853258877	0.216768916155	15	0	0	0	0	0.0
0.0300773976591	0.21881390593	16	0	0	0	0	0.0
0.0305698146523	0.220858895706	17	0	0	0	0	0.0
0.035761393966	0.222903885481	18	0	0	0	0	0.0
0.0383910385215	0.224948875256	19	0	0	0	0	0.0
0.041551174966	0.226993865031	20	0	0	0	0	0.0
0.0474077282155	0.229038854806	21	0	0	0	0	0.0
0.0490490849923	0.229038854806	22	0	0	0	0	0.0
