# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0654396728016	0	0	0	0	0	0.0
0.000545612416631	0.0654396728016	0	1	12	0	0	0.0
0.00615469236375	0.0674846625767	1	1	12	0	0	0.0
0.00662381680484	0.0695296523517	2	1	12	0	0	0.0
0.00712057472829	0.0715746421268	3	1	12	0	0	0.0
0.00732789186434	0.0736196319018	4	1	12	0	0	0.0
0.00963840454594	0.0715746421268	4	2	6	0	1	0.2
0.0112872559417	0.0736196319018	5	2	6	0	1	0.166666666667
0.0123399698031	0.0756646216769	6	2	6	0	1	0.142857142857
0.0128817530294	0.0736196319018	7	2	6	0	1	0.125
0.0176546991189	0.0756646216769	8	2	6	0	1	0.111111111111
0.0186464203609	0.0736196319018	8	3	16	0	2	0.2
0.018866896548	0.0756646216769	9	3	16	0	2	0.181818181818
0.0190533628008	0.0777096114519	10	3	16	0	2	0.166666666667
0.0246809589461	0.0756646216769	10	4	29	0	3	0.230769230769
0.0252926219244	0.0777096114519	11	4	29	0	3	0.214285714286
