# geo_1.0_sim_0 geo_1.0_sim_1 geo_1.0_sim_2 geo_1.0_sim_3 geo_1.0_sim_4 geo_1.0_sim_5 geo_1.0_sim_6 geo_1.0_sim_7 geo_1.0_sim_8 geo_1.0_sim_9 geo_1.0_sim_10 geo_1.0_sim_11 geo_1.0_sim_12 geo_1.0_sim_13 geo_1.0_sim_14 geo_1.0_sim_15 geo_1.0_sim_16 geo_1.0_sim_17 geo_1.0_sim_18 geo_1.0_sim_19 geo_1.0_sim_20 geo_1.0_sim_21 geo_1.0_sim_22 geo_1.0_sim_23 geo_1.0_sim_24 geo_1.0_sim_25 geo_1.0_sim_26 geo_1.0_sim_27 geo_1.0_sim_28 geo_1.0_sim_29 geo_1.0_sim_30 geo_1.0_sim_31 geo_1.0_sim_32 geo_1.0_sim_33 geo_1.0_sim_34 geo_1.0_sim_35 geo_1.0_sim_36 geo_1.0_sim_37 geo_1.0_sim_38 geo_1.0_sim_39 geo_1.0_sim_40 geo_1.0_sim_41 geo_1.0_sim_42 geo_1.0_sim_43 geo_1.0_sim_45 geo_1.0_sim_46 geo_1.0_sim_47 geo_1.0_sim_48 geo_1.0_sim_49 geo_1.0_sim_50 geo_1.0_sim_51 geo_1.0_sim_52 geo_1.0_sim_53 geo_1.0_sim_54 geo_1.0_sim_55 geo_1.0_sim_56 geo_1.0_sim_57 geo_1.0_sim_58 geo_1.0_sim_59 geo_1.0_sim_60 geo_1.0_sim_61 geo_1.0_sim_62 geo_1.0_sim_63 geo_1.0_sim_64 geo_1.0_sim_65 geo_1.0_sim_66 geo_1.0_sim_67 geo_1.0_sim_68 geo_1.0_sim_69 geo_1.0_sim_70 geo_1.0_sim_71 geo_1.0_sim_72 geo_1.0_sim_73 geo_1.0_sim_74 geo_1.0_sim_75 geo_1.0_sim_76 geo_1.0_sim_77 geo_1.0_sim_78 geo_1.0_sim_79 geo_1.0_sim_80 geo_1.0_sim_81 geo_1.0_sim_82 geo_1.0_sim_83 geo_1.0_sim_84 geo_1.0_sim_85 geo_1.0_sim_86 geo_1.0_sim_87 geo_1.0_sim_88 geo_1.0_sim_89 geo_1.0_sim_90 geo_1.0_sim_91 geo_1.0_sim_92 geo_1.0_sim_93 geo_1.0_sim_94 geo_1.0_sim_95 geo_1.0_sim_96 geo_1.0_sim_97 geo_1.0_sim_98 geo_1.0_sim_99
4.454500000000000126e-02 2.853000000000000067e-03 3.183199999999999918e-02 2.897500000000000075e-02 4.449399999999999883e-02 3.999999999999999819e-06 2.518199999999999952e-02 3.277499999999999858e-02 3.186200000000000143e-02 3.279200000000000170e-02 4.584400000000000280e-02 4.097699999999999954e-02 4.449399999999999883e-02 2.499300000000000133e-02 6.732000000000000137e-03 5.329199999999999909e-02 9.516000000000000153e-03 3.587300000000000211e-02 4.232600000000000251e-02 2.674500000000000141e-02 1.699600000000000069e-02 2.358100000000000127e-02 4.501499999999999946e-02 3.872400000000000148e-02 4.722400000000000209e-02 1.695199999999999832e-02 3.999999999999999819e-06 4.342800000000000132e-02 2.267999999999999877e-02 3.999999999999999819e-06 3.347800000000000081e-02 4.233699999999999963e-02 1.816800000000000012e-02 4.551399999999999890e-02 4.108099999999999946e-02 1.096500000000000079e-02 2.086899999999999866e-02 6.349299999999999389e-02 2.060199999999999879e-02 1.722699999999999926e-02 3.872099999999999848e-02 3.059000000000000087e-03 1.581499999999999920e-02 2.440399999999999861e-02 2.419200000000000170e-02 3.223899999999999683e-02 4.781099999999999933e-02 1.534400000000000000e-02 2.726299999999999904e-02 2.810999999999999957e-02 1.504800000000000061e-02 1.663099999999999995e-02 3.999999999999999819e-06 1.061899999999999997e-02 3.598400000000000210e-02 2.357800000000000173e-02 1.134899999999999971e-02 2.489399999999999946e-02 3.111099999999999977e-02 5.756900000000000212e-02 6.087900000000000256e-02 3.846100000000000213e-02 5.052600000000000147e-02 1.587600000000000122e-02 3.650899999999999979e-02 2.647400000000000100e-02 1.200299999999999978e-02 2.657899999999999846e-02 5.788700000000000095e-02 4.750000000000000056e-02 5.476400000000000018e-02 3.154099999999999959e-02 8.043300000000000449e-02 1.099900000000000010e-02 1.595699999999999896e-02 3.768699999999999828e-02 1.596699999999999856e-02 1.783500000000000016e-02 3.234599999999999975e-02 4.399100000000000232e-02 3.456499999999999850e-02 2.017400000000000096e-02 3.419400000000000217e-02 2.911899999999999905e-02 4.373300000000000104e-02 3.687300000000000300e-02 5.270500000000000185e-02 1.576200000000000170e-02 3.675500000000000295e-02 4.417800000000000199e-02 3.557699999999999751e-02 4.206000000000000016e-02 2.326200000000000143e-02 4.494599999999999984e-02 3.746800000000000130e-02 3.284100000000000213e-02 1.128799999999999942e-02 8.925999999999999907e-03 4.228699999999999820e-02
4.179999999999999688e-03 6.463599999999999901e-02 1.282600000000000059e-02 4.560600000000000070e-02 5.581799999999999956e-02 4.173500000000000126e-02 5.802199999999999719e-02 3.553400000000000308e-02 3.462900000000000006e-02 2.823300000000000115e-02 3.207499999999999934e-02 4.636200000000000043e-02 9.091899999999999982e-02 4.576800000000000312e-02 3.893800000000000039e-02 3.823200000000000209e-02 5.040300000000000336e-02 3.412899999999999961e-02 5.973400000000000237e-02 1.703500000000000153e-02 3.351200000000000012e-02 3.241399999999999837e-02 1.891899999999999832e-02 5.428299999999999792e-02 7.832699999999999385e-02 2.292900000000000146e-02 2.650999999999999884e-02 5.989200000000000079e-02 5.974899999999999656e-02 2.232299999999999909e-02 5.489200000000000329e-02 5.093099999999999711e-02 8.189399999999999458e-02 7.200399999999999856e-02 4.354500000000000037e-02 3.891100000000000114e-02 4.744000000000000300e-02 3.261700000000000016e-02 6.560000000000000553e-02 2.172599999999999879e-02 3.787999999999999701e-02 2.818400000000000072e-02 5.075999999999999956e-02 1.623700000000000143e-02 2.791799999999999837e-02 7.209100000000000230e-02 9.177200000000000635e-02 5.224999999999999784e-02 5.015200000000000213e-02 2.985099999999999906e-02 3.891900000000000220e-02 4.760600000000000248e-02 3.633700000000000124e-02 3.239299999999999818e-02 2.999800000000000036e-02 1.708600000000000049e-02 3.253700000000000342e-02 3.930800000000000266e-02 2.277900000000000064e-02 1.815400000000000000e-02 6.436600000000000654e-02 3.421300000000000036e-02 2.430900000000000075e-02 3.380999999999999978e-02 4.355300000000000143e-02 6.610000000000000597e-02 4.148199999999999804e-02 5.351600000000000107e-02 2.936499999999999874e-02 6.460499999999999576e-02 4.637000000000000149e-02 2.299400000000000055e-02 6.638199999999999656e-02 3.945800000000000002e-02 7.545000000000000318e-02 4.531999999999999917e-02 1.156459999999999988e-01 3.645400000000000029e-02 5.966899999999999982e-02 6.025599999999999706e-02 5.849200000000000232e-02 2.501700000000000104e-02 2.247499999999999845e-02 5.167399999999999771e-02 3.896399999999999864e-02 4.168199999999999683e-02 4.080199999999999799e-02 4.828699999999999659e-02 3.732599999999999807e-02 5.190000000000000169e-02 1.478100000000000074e-02 5.735599999999999726e-02 6.182499999999999801e-02 1.873700000000000018e-02 2.180400000000000046e-02 6.357100000000000251e-02 4.591300000000000242e-02 5.243600000000000344e-02 4.708400000000000085e-02
9.916300000000000114e-02 1.248309999999999975e-01 8.059700000000000197e-02 9.446300000000000530e-02 1.561150000000000038e-01 1.220750000000000030e-01 1.644259999999999888e-01 1.235689999999999983e-01 1.205109999999999931e-01 1.047020000000000034e-01 1.118230000000000057e-01 8.002700000000000091e-02 1.452539999999999942e-01 1.595920000000000116e-01 9.542699999999999794e-02 1.106000000000000039e-01 9.556199999999999417e-02 1.290610000000000090e-01 1.093959999999999932e-01 1.745200000000000085e-01 1.212000000000000022e-01 1.736179999999999946e-01 1.906909999999999994e-01 7.317400000000000293e-02 1.250840000000000007e-01 9.734299999999999897e-02 1.170650000000000024e-01 1.144030000000000047e-01 1.297119999999999940e-01 1.240160000000000012e-01 1.663050000000000084e-01 8.714099999999999624e-02 7.156099999999999961e-02 7.723399999999999710e-02 7.638200000000000545e-02 1.344299999999999939e-01 1.036819999999999964e-01 1.258479999999999877e-01 7.829800000000000648e-02 1.495289999999999953e-01 1.234729999999999994e-01 1.043889999999999957e-01 1.758810000000000096e-01 1.026999999999999996e-01 1.263110000000000066e-01 1.301720000000000099e-01 1.128760000000000041e-01 8.534999999999999531e-02 1.362200000000000077e-01 1.395029999999999881e-01 6.685900000000000176e-02 1.602200000000000013e-01 5.886500000000000066e-02 1.284919999999999951e-01 1.348709999999999909e-01 1.220500000000000057e-01 1.750980000000000036e-01 9.649199999999999444e-02 1.682859999999999912e-01 1.000589999999999952e-01 7.932200000000000362e-02 7.851800000000000446e-02 1.416949999999999876e-01 1.602909999999999890e-01 1.478079999999999949e-01 1.218059999999999976e-01 1.587560000000000082e-01 1.142100000000000060e-01 7.916299999999999726e-02 6.996499999999999941e-02 1.320359999999999867e-01 1.554419999999999968e-01 1.212600000000000067e-01 1.707569999999999921e-01 1.979680000000000051e-01 9.550500000000000655e-02 1.469399999999999873e-01 1.352270000000000139e-01 1.043509999999999993e-01 9.874900000000000344e-02 1.148089999999999944e-01 1.500809999999999922e-01 1.501979999999999982e-01 1.446340000000000126e-01 9.386099999999999999e-02 1.327750000000000041e-01 1.863829999999999931e-01 1.378290000000000071e-01 1.626789999999999903e-01 1.321690000000000087e-01 1.375909999999999911e-01 1.276059999999999972e-01 9.932699999999999863e-02 1.161729999999999985e-01 1.125260000000000010e-01 1.226970000000000005e-01 1.026190000000000019e-01 1.015899999999999997e-01 1.242719999999999936e-01
2.540999999999999856e-02 3.758100000000000329e-02 3.179599999999999788e-02 3.509999999999999926e-02 5.770000000000000129e-02 3.735700000000000132e-02 5.800199999999999800e-02 1.818600000000000078e-02 3.497399999999999815e-02 4.742400000000000088e-02 2.535600000000000007e-02 3.397300000000000320e-02 5.026000000000000086e-03 2.123999999999999846e-02 2.968700000000000158e-02 2.461699999999999999e-02 1.305100000000000010e-02 2.631599999999999911e-02 2.522800000000000042e-02 3.643400000000000111e-02 3.197699999999999848e-02 4.367599999999999955e-02 7.410600000000000520e-02 2.430699999999999875e-02 9.287999999999999381e-03 4.238900000000000307e-02 6.677099999999999702e-02 6.186999999999999791e-03 2.674400000000000041e-02 4.576500000000000012e-02 7.667000000000000204e-03 1.759900000000000006e-02 5.681200000000000139e-02 2.939699999999999952e-02 2.391599999999999976e-02 1.658499999999999905e-02 4.366300000000000042e-02 3.091299999999999951e-02 6.875799999999999967e-02 2.472799999999999998e-02 4.548900000000000166e-02 1.267199999999999924e-02 1.776200000000000001e-02 6.356299999999999450e-02 3.926899999999999835e-02 5.359400000000000275e-02 1.075699999999999920e-02 7.132600000000000051e-02 5.925199999999999911e-02 7.672700000000000353e-02 3.793599999999999750e-02 5.909400000000000069e-02 4.444399999999999740e-02 2.544499999999999887e-02 4.254000000000000142e-02 5.450699999999999990e-02 6.136300000000000088e-02 9.809999999999999276e-03 2.376299999999999940e-02 4.390299999999999758e-02 4.543799999999999922e-02 1.999000000000000082e-02 2.789900000000000019e-02 4.189199999999999868e-02 3.210199999999999859e-02 4.147300000000000292e-02 6.282699999999999396e-02 1.280799999999999994e-02 6.774299999999999766e-02 1.764100000000000043e-02 2.658999999999999905e-02 4.410999999999999990e-03 2.036599999999999869e-02 3.778499999999999914e-02 1.701000000000000081e-02 5.124900000000000289e-02 2.969000000000000111e-02 6.145099999999999868e-02 2.440099999999999908e-02 3.062499999999999944e-02 3.145499999999999685e-02 3.600699999999999734e-02 4.394499999999999795e-02 3.349400000000000294e-02 2.610200000000000020e-02 4.378800000000000053e-02 5.007400000000000045e-02 2.396399999999999919e-02 5.835699999999999915e-02 6.183799999999999714e-02 1.177699999999999927e-02 2.441300000000000067e-02 5.222199999999999759e-02 1.405099999999999925e-02 1.982000000000000081e-02 2.709200000000000150e-02 2.453200000000000172e-02 4.529500000000000193e-02 4.216099999999999709e-02
5.842800000000000077e-02 6.420099999999999418e-02 6.228600000000000109e-02 8.304000000000000270e-02 6.079400000000000082e-02 9.983499999999999319e-02 1.098930000000000046e-01 7.364800000000000513e-02 1.145260000000000028e-01 7.435100000000000042e-02 7.830299999999999760e-02 7.898600000000000065e-02 8.126099999999999990e-02 1.039889999999999981e-01 9.435300000000000631e-02 7.502799999999999747e-02 4.278900000000000065e-02 9.178300000000000347e-02 7.369699999999999862e-02 6.593599999999999461e-02 6.383999999999999397e-02 5.253599999999999937e-02 1.139209999999999945e-01 8.853999999999999371e-02 1.095639999999999947e-01 8.016299999999999815e-02 6.646100000000000618e-02 8.199099999999999444e-02 6.720500000000000085e-02 8.763500000000000456e-02 3.064899999999999916e-02 8.288700000000000234e-02 5.326600000000000085e-02 7.455900000000000027e-02 8.491400000000000337e-02 5.595399999999999680e-02 1.002399999999999958e-01 5.040800000000000142e-02 9.360400000000000664e-02 9.455800000000000316e-02 1.012990000000000002e-01 8.055500000000000160e-02 1.084149999999999975e-01 3.806199999999999861e-02 7.000699999999999978e-02 7.373300000000000687e-02 1.033990000000000048e-01 6.820099999999999774e-02 7.240099999999999314e-02 8.117699999999999916e-02 1.347309999999999897e-01 7.808099999999999763e-02 5.677800000000000208e-02 8.674900000000000666e-02 8.013599999999999890e-02 7.195500000000000507e-02 1.389479999999999882e-01 6.031000000000000250e-02 3.241999999999999743e-02 7.605499999999999761e-02 3.088799999999999879e-02 1.424310000000000020e-01 9.275600000000000511e-02 7.345599999999999352e-02 6.363000000000000600e-02 5.599500000000000310e-02 1.182610000000000050e-01 1.024660000000000015e-01 3.484700000000000297e-02 8.940900000000000236e-02 1.163249999999999978e-01 6.151500000000000024e-02 5.816500000000000142e-02 7.960499999999999521e-02 9.009399999999999353e-02 7.099500000000000255e-02 7.603600000000000636e-02 1.159830000000000028e-01 1.040979999999999961e-01 9.930100000000000038e-02 7.501199999999999535e-02 1.063489999999999991e-01 6.021300000000000263e-02 9.506000000000000560e-02 8.056000000000000660e-02 1.433339999999999892e-01 9.055799999999999961e-02 8.655200000000000393e-02 1.195319999999999994e-01 6.433500000000000330e-02 7.519900000000000195e-02 1.117139999999999939e-01 6.036699999999999705e-02 6.715899999999999648e-02 1.321299999999999975e-01 1.044130000000000058e-01 3.729099999999999776e-02 1.196180000000000021e-01 1.000780000000000003e-01
7.796300000000000452e-02 1.937300000000000133e-02 1.820499999999999896e-02 1.086049999999999932e-01 1.115320000000000061e-01 5.686200000000000282e-02 7.525600000000000345e-02 4.771600000000000147e-02 8.405899999999999483e-02 1.848800000000000096e-02 9.598700000000000288e-02 1.014619999999999966e-01 3.723800000000000027e-02 1.201600000000000029e-01 2.908799999999999927e-02 8.846999999999999309e-02 8.856899999999999495e-02 1.003190000000000054e-01 3.963699999999999862e-02 1.203270000000000034e-01 6.398099999999999621e-02 2.655899999999999928e-02 5.460999999999999882e-02 2.148600000000000163e-02 9.212599999999999956e-02 1.984700000000000006e-02 6.188300000000000051e-02 2.458199999999999968e-02 6.606099999999999473e-02 1.578239999999999921e-01 5.627100000000000157e-02 6.758000000000000118e-02 1.234279999999999961e-01 4.508399999999999908e-02 1.574099999999999944e-01 7.420899999999999719e-02 9.833500000000000574e-02 3.810899999999999704e-02 8.730799999999999672e-02 3.839100000000000151e-02 2.543199999999999975e-02 1.468500000000000014e-02 6.290600000000000358e-02 7.660100000000000242e-02 4.934000000000000191e-02 1.291720000000000090e-01 9.374300000000000688e-02 2.184300000000000130e-02 1.086400000000000005e-01 4.118499999999999939e-02 1.144330000000000069e-01 1.730399999999999994e-02 3.778399999999999814e-02 2.943899999999999989e-02 7.219599999999999629e-02 5.365500000000000130e-02 3.408900000000000124e-02 7.553899999999999504e-02 8.631700000000000483e-02 8.186899999999999733e-02 3.772699999999999665e-02 3.206599999999999728e-02 5.042900000000000160e-02 4.728700000000000264e-02 1.375900000000000040e-02 4.758600000000000330e-02 2.974999999999999867e-02 5.157799999999999885e-02 7.104199999999999404e-02 9.761200000000000432e-02 9.100700000000000456e-02 1.006370000000000042e-01 4.584099999999999980e-02 1.986200000000000118e-02 2.702699999999999894e-02 2.374799999999999828e-02 4.441099999999999909e-02 9.269900000000000362e-02 5.760900000000000049e-02 5.467099999999999738e-02 2.836400000000000032e-02 8.303199999999999470e-02 2.860800000000000148e-02 3.144700000000000273e-02 9.588599999999999901e-02 1.016429999999999972e-01 3.999999999999999819e-06 6.919000000000000150e-02 9.634199999999999708e-02 3.381699999999999984e-02 8.182499999999999496e-02 2.436899999999999830e-02 4.474700000000000205e-02 3.109599999999999864e-02 1.213609999999999967e-01 9.361800000000000677e-02 4.017799999999999844e-02 8.078100000000000558e-02 8.470600000000000351e-02
2.365599999999999994e-02 8.767199999999999993e-02 9.476300000000000001e-02 2.532399999999999929e-02 4.735199999999999826e-02 3.636299999999999949e-02 6.347400000000000264e-02 1.135170000000000068e-01 6.053000000000000221e-03 7.028299999999999825e-02 4.161299999999999721e-02 3.265599999999999753e-02 7.465199999999999614e-02 4.211800000000000266e-02 8.480600000000000638e-02 1.308999999999999921e-02 1.834200000000000066e-02 5.488200000000000023e-02 7.684199999999999364e-02 3.999500000000000277e-02 4.484699999999999798e-02 8.684400000000000452e-02 9.173699999999999910e-02 7.181500000000000383e-02 4.573699999999999988e-02 9.012000000000000566e-02 9.142500000000000626e-02 8.806600000000000539e-02 2.731799999999999853e-02 4.730800000000000283e-02 6.463900000000000201e-02 1.322309999999999874e-01 3.804999999999999789e-03 3.725599999999999745e-02 2.461599999999999899e-02 3.310699999999999754e-02 4.321200000000000041e-02 8.198700000000000432e-02 3.860899999999999749e-02 1.155420000000000058e-01 1.205999999999999989e-01 1.000240000000000018e-01 3.201400000000000079e-02 1.107999999999999957e-02 6.452700000000000102e-02 1.820499999999999896e-02 5.326700000000000185e-02 7.167700000000000460e-02 2.501199999999999951e-02 7.983800000000000618e-02 2.991399999999999962e-02 7.745100000000000595e-02 3.820199999999999985e-02 8.967899999999999483e-02 6.802600000000000313e-02 9.658400000000000318e-02 7.360999999999999488e-02 1.074340000000000017e-01 1.268000000000000030e-02 5.628999999999999976e-02 7.739799999999999458e-02 3.803000000000000130e-02 7.582300000000000151e-02 5.989599999999999785e-02 7.553999999999999604e-02 6.023200000000000082e-02 9.323299999999999643e-02 3.553699999999999914e-02 5.647300000000000236e-02 4.533100000000000324e-02 4.272100000000000203e-02 5.050600000000000228e-02 5.874900000000000261e-02 6.855999999999999595e-02 9.964099999999999346e-02 5.106800000000000228e-02 8.810300000000000076e-02 2.391100000000000170e-02 3.111200000000000077e-02 4.625800000000000051e-02 6.580199999999999938e-02 1.882500000000000145e-02 7.180999999999999883e-02 7.723499999999999810e-02 3.618199999999999888e-02 2.626500000000000015e-02 1.272330000000000128e-01 5.496800000000000297e-02 1.823400000000000021e-02 9.892900000000000305e-02 3.135500000000000093e-02 9.051399999999999724e-02 6.965699999999999670e-02 4.378499999999999753e-02 2.567799999999999944e-02 3.375600000000000128e-02 8.776100000000000567e-02 2.724599999999999939e-02 4.401499999999999857e-02
1.478490000000000082e-01 2.084370000000000112e-01 1.729930000000000079e-01 2.373270000000000102e-01 2.539259999999999851e-01 1.225009999999999988e-01 2.308959999999999901e-01 1.401779999999999970e-01 1.293870000000000020e-01 1.646040000000000003e-01 1.580509999999999970e-01 2.097060000000000035e-01 1.745879999999999932e-01 1.494219999999999993e-01 1.619770000000000099e-01 1.355190000000000006e-01 1.600439999999999918e-01 1.634690000000000032e-01 1.994599999999999984e-01 1.495579999999999965e-01 1.321730000000000127e-01 1.713909999999999878e-01 2.475259999999999960e-01 1.502759999999999929e-01 1.901339999999999975e-01 1.577800000000000036e-01 1.426779999999999993e-01 1.572000000000000064e-01 1.741320000000000090e-01 1.856359999999999955e-01 1.374110000000000054e-01 1.915959999999999885e-01 1.193069999999999964e-01 1.222850000000000048e-01 1.402559999999999918e-01 2.091639999999999888e-01 1.929170000000000051e-01 1.438099999999999934e-01 1.966910000000000047e-01 1.939899999999999958e-01 1.548680000000000057e-01 1.604959999999999998e-01 1.560940000000000105e-01 1.386000000000000010e-01 2.155940000000000079e-01 2.385110000000000008e-01 1.830289999999999973e-01 1.699549999999999950e-01 2.002480000000000093e-01 1.569939999999999947e-01 2.032130000000000047e-01 1.996249999999999969e-01 1.369190000000000129e-01 1.629379999999999995e-01 1.455359999999999987e-01 1.807420000000000138e-01 2.018639999999999879e-01 1.201539999999999969e-01 1.111020000000000063e-01 1.524929999999999897e-01 2.166079999999999950e-01 1.881039999999999934e-01 2.039650000000000074e-01 1.256539999999999879e-01 1.987760000000000082e-01 1.660600000000000132e-01 1.783099999999999963e-01 2.221370000000000011e-01 1.436360000000000137e-01 1.139669999999999989e-01 1.649869999999999948e-01 2.232260000000000078e-01 1.702799999999999869e-01 2.939990000000000103e-01 1.444479999999999931e-01 1.285340000000000094e-01 1.541849999999999887e-01 2.042249999999999899e-01 1.865209999999999924e-01 2.787140000000000173e-01 2.588500000000000245e-01 1.813089999999999979e-01 2.098430000000000017e-01 1.846069999999999933e-01 1.443639999999999923e-01 1.577030000000000098e-01 1.783140000000000003e-01 2.906110000000000082e-01 1.292260000000000075e-01 1.036819999999999964e-01 2.442149999999999876e-01 1.823110000000000008e-01 1.472430000000000128e-01 1.414489999999999914e-01 1.284639999999999949e-01 1.848569999999999935e-01 1.628350000000000075e-01 1.847360000000000113e-01 1.922149999999999970e-01
1.901599999999999957e-01 1.485569999999999946e-01 2.422209999999999919e-01 1.544689999999999952e-01 1.869619999999999893e-01 1.659069999999999989e-01 1.692909999999999970e-01 2.153100000000000014e-01 1.699620000000000020e-01 2.008129999999999915e-01 1.767390000000000072e-01 1.112059999999999993e-01 3.025499999999999856e-01 2.127189999999999914e-01 1.753300000000000136e-01 1.438139999999999974e-01 1.998989999999999934e-01 2.433150000000000035e-01 1.959930000000000005e-01 1.749410000000000132e-01 1.960230000000000028e-01 2.019839999999999969e-01 1.960780000000000023e-01 2.326689999999999869e-01 2.315989999999999993e-01 2.057029999999999970e-01 1.290600000000000080e-01 1.707819999999999894e-01 1.957200000000000051e-01 1.994539999999999924e-01 1.985319999999999863e-01 2.175930000000000086e-01 1.704610000000000014e-01 2.112980000000000136e-01 1.650040000000000118e-01 8.023199999999999776e-02 2.456619999999999915e-01 1.688489999999999991e-01 1.962780000000000080e-01 2.455650000000000055e-01 2.146139999999999992e-01 1.725279999999999869e-01 2.282790000000000097e-01 1.736630000000000118e-01 1.490920000000000023e-01 1.920479999999999965e-01 3.159710000000000019e-01 2.233870000000000022e-01 2.449739999999999973e-01 2.293779999999999986e-01 1.712239999999999873e-01 3.034870000000000068e-01 1.439169999999999894e-01 1.617570000000000119e-01 1.395979999999999999e-01 2.695980000000000043e-01 2.415509999999999879e-01 1.791520000000000057e-01 2.491450000000000053e-01 1.735309999999999908e-01 2.251539999999999930e-01 1.492120000000000113e-01 2.808069999999999733e-01 2.419699999999999906e-01 2.153259999999999896e-01 1.558569999999999955e-01 1.912439999999999973e-01 2.245280000000000054e-01 2.303520000000000012e-01 1.872119999999999895e-01 2.155080000000000051e-01 1.659930000000000017e-01 1.803980000000000028e-01 1.494989999999999930e-01 2.659659999999999802e-01 2.014990000000000114e-01 2.177290000000000059e-01 1.571549999999999891e-01 2.380710000000000048e-01 2.184220000000000050e-01 2.359009999999999996e-01 1.889929999999999943e-01 2.070359999999999978e-01 2.339019999999999988e-01 1.848150000000000071e-01 2.545290000000000052e-01 1.715460000000000040e-01 1.385369999999999935e-01 2.188199999999999867e-01 2.769679999999999920e-01 1.474930000000000130e-01 2.237270000000000092e-01 1.500259999999999927e-01 1.467100000000000071e-01 1.754960000000000131e-01 2.366900000000000115e-01 1.220579999999999998e-01 2.893120000000000136e-01 1.983860000000000068e-01
3.999999999999999819e-06 2.542000000000000162e-02 3.515900000000000275e-02 2.799700000000000105e-02 2.274599999999999886e-02 2.353799999999999989e-02 3.895799999999999957e-02 1.085500000000000007e-02 4.723399999999999821e-02 2.436200000000000171e-02 3.420900000000000329e-02 3.999999999999999819e-06 2.188199999999999867e-02 1.097500000000000038e-02 1.169599999999999980e-02 4.056900000000000089e-02 3.312999999999999973e-03 3.848300000000000332e-02 2.829399999999999971e-02 3.524999999999999661e-02 2.260200000000000056e-02 2.723700000000000079e-02 5.888800000000000284e-02 4.580399999999999749e-02 2.506999999999999854e-02 1.167200000000000008e-02 4.425899999999999973e-02 1.371299999999999950e-02 3.016200000000000131e-02 2.740599999999999981e-02 5.201200000000000268e-02 1.193299999999999916e-02 1.571600000000000080e-02 3.056299999999999989e-02 4.634100000000000025e-02 1.773399999999999976e-02 3.209800000000000153e-02 2.423799999999999913e-02 7.420000000000000380e-03 3.705900000000000166e-02 1.218699999999999992e-02 2.580700000000000008e-02 6.376999999999999856e-03 2.951399999999999857e-02 4.964799999999999769e-02 1.841500000000000081e-02 4.323300000000000060e-02 2.922500000000000098e-02 1.753299999999999997e-02 5.331400000000000028e-02 3.954300000000000176e-02 3.814700000000000035e-02 1.669599999999999904e-02 1.725399999999999850e-02 4.790699999999999820e-02 9.201000000000000845e-03 2.327800000000000008e-02 2.431799999999999934e-02 2.883900000000000005e-02 1.066499999999999913e-02 2.387600000000000139e-02 1.142199999999999986e-02 5.604200000000000154e-02 1.838599999999999957e-02 7.243999999999999571e-03 2.888999999999999901e-02 3.999999999999999819e-06 3.248499999999999999e-02 3.272800000000000015e-02 5.163000000000000055e-03 4.864099999999999674e-02 3.149799999999999822e-02 3.139999999999999996e-03 1.284199999999999925e-02 1.247900000000000051e-02 3.778499999999999914e-02 4.847400000000000320e-02 2.422399999999999901e-02 3.098499999999999865e-02 1.981199999999999975e-02 3.745300000000000018e-02 9.142899999999999638e-02 2.228700000000000125e-02 4.301599999999999868e-02 3.188300000000000162e-02 2.599900000000000128e-02 2.153199999999999906e-02 3.850499999999999756e-02 4.148799999999999710e-02 4.568699999999999845e-02 3.377700000000000147e-02 3.340800000000000020e-02 2.009899999999999881e-02 1.034700000000000029e-02 4.011300000000000282e-02 1.094000000000000007e-02 3.642399999999999805e-02 3.130100000000000243e-02 1.959199999999999831e-02
