# geo_3.0_sim_0 geo_3.0_sim_1 geo_3.0_sim_2 geo_3.0_sim_3 geo_3.0_sim_4 geo_3.0_sim_5 geo_3.0_sim_6 geo_3.0_sim_7 geo_3.0_sim_8 geo_3.0_sim_9 geo_3.0_sim_10 geo_3.0_sim_11 geo_3.0_sim_12 geo_3.0_sim_13 geo_3.0_sim_14 geo_3.0_sim_15 geo_3.0_sim_16 geo_3.0_sim_17 geo_3.0_sim_18 geo_3.0_sim_19 geo_3.0_sim_20 geo_3.0_sim_21 geo_3.0_sim_22 geo_3.0_sim_23 geo_3.0_sim_24 geo_3.0_sim_25 geo_3.0_sim_26 geo_3.0_sim_27 geo_3.0_sim_28 geo_3.0_sim_29 geo_3.0_sim_30 geo_3.0_sim_31 geo_3.0_sim_32 geo_3.0_sim_33 geo_3.0_sim_34 geo_3.0_sim_35 geo_3.0_sim_36 geo_3.0_sim_37 geo_3.0_sim_38 geo_3.0_sim_39 geo_3.0_sim_40 geo_3.0_sim_41 geo_3.0_sim_42 geo_3.0_sim_43 geo_3.0_sim_44 geo_3.0_sim_45 geo_3.0_sim_46 geo_3.0_sim_47 geo_3.0_sim_48 geo_3.0_sim_49 geo_3.0_sim_50 geo_3.0_sim_51 geo_3.0_sim_52 geo_3.0_sim_53 geo_3.0_sim_54 geo_3.0_sim_55 geo_3.0_sim_56 geo_3.0_sim_57 geo_3.0_sim_58 geo_3.0_sim_59 geo_3.0_sim_60 geo_3.0_sim_61 geo_3.0_sim_62 geo_3.0_sim_63 geo_3.0_sim_64 geo_3.0_sim_65 geo_3.0_sim_66 geo_3.0_sim_67 geo_3.0_sim_68 geo_3.0_sim_69 geo_3.0_sim_70 geo_3.0_sim_71 geo_3.0_sim_72 geo_3.0_sim_73 geo_3.0_sim_74 geo_3.0_sim_75 geo_3.0_sim_76 geo_3.0_sim_77 geo_3.0_sim_78 geo_3.0_sim_79 geo_3.0_sim_80 geo_3.0_sim_81 geo_3.0_sim_82 geo_3.0_sim_83 geo_3.0_sim_84 geo_3.0_sim_85 geo_3.0_sim_86 geo_3.0_sim_87 geo_3.0_sim_88 geo_3.0_sim_89 geo_3.0_sim_90 geo_3.0_sim_91 geo_3.0_sim_92 geo_3.0_sim_93 geo_3.0_sim_94 geo_3.0_sim_95 geo_3.0_sim_96 geo_3.0_sim_97 geo_3.0_sim_98 geo_3.0_sim_99
-2.092399377000000186e+03 -2.008652176000000054e+03 -2.024995112000000063e+03 -2.039048727999999983e+03 -2.120909763000000112e+03 -2.123511175999999978e+03 -2.236796165000000201e+03 -1.993209567999999990e+03 -2.142498911000000135e+03 -2.130262905999999930e+03 -2.102155342000000019e+03 -2.074453422000000046e+03 -2.078409951000000092e+03 -2.087369901999999911e+03 -1.997567232999999987e+03 -2.090726900999999998e+03 -2.099711710000000039e+03 -2.088415363000000070e+03 -2.009859707999999955e+03 -2.154406149999999798e+03 -2.066232222000000093e+03 -2.106935485999999855e+03 -2.249665949000000182e+03 -2.093698218999999881e+03 -2.256499697000000197e+03 -2.115908227999999781e+03 -2.096701066000000083e+03 -2.223744792999999845e+03 -2.028012338000000000e+03 -2.162461886000000050e+03 -2.114906728999999814e+03 -2.004556951000000026e+03 -2.035353988000000072e+03 -2.070538735000000088e+03 -2.035044380000000046e+03 -2.206873982000000069e+03 -2.053411525999999867e+03 -2.240196257999999943e+03 -2.175875206000000162e+03 -2.119503913000000011e+03 -2.079180961000000025e+03 -2.127988440999999966e+03 -2.142182639999999992e+03 -2.179066417000000001e+03 -2.100388535000000047e+03 -2.123478764999999839e+03 -1.976155659000000014e+03 -2.081457332999999835e+03 -2.093665266999999858e+03 -2.068484633000000031e+03 -2.131917641999999887e+03 -2.174060265999999956e+03 -2.121152074000000084e+03 -2.232165489999999863e+03 -2.222920333999999912e+03 -1.959650476999999910e+03 -2.084844466999999895e+03 -2.173006820000000062e+03 -2.174675597999999809e+03 -2.034873775000000023e+03 -1.944440714000000071e+03 -2.076954846999999972e+03 -1.953928593999999975e+03 -2.131237205999999787e+03 -1.942741884999999911e+03 -2.165178464999999960e+03 -2.178105414000000110e+03 -2.209158718000000135e+03 -2.131420685000000049e+03 -2.133755971000000045e+03 -2.018238225000000057e+03 -2.068604745000000094e+03 -2.116994933999999830e+03 -2.159801471000000220e+03 -2.140176116999999977e+03 -2.035068727000000081e+03 -2.124263270999999804e+03 -2.120198766999999862e+03 -2.080860542999999780e+03 -2.070258624999999938e+03 -2.127147646999999779e+03 -2.161192928999999822e+03 -2.016421577999999954e+03 -1.925366999000000078e+03 -2.302854083000000173e+03 -2.115264701000000059e+03 -1.972477755999999999e+03 -2.088848844000000099e+03 -2.093688458999999966e+03 -2.149767337000000225e+03 -2.164411118999999871e+03 -2.049192292000000180e+03 -1.891271471999999903e+03 -2.149700267000000167e+03 -2.214423393000000033e+03 -2.232775764999999865e+03 -2.168142131999999947e+03 -2.087915804000000207e+03 -2.104856921000000057e+03 -2.240920502999999826e+03
8.683439999999999159e+00 9.351770000000000138e+00 8.396630000000000038e+00 6.615899999999999892e+00 8.495329999999999160e+00 8.887570000000000192e+00 8.412689999999999557e+00 7.553209999999999980e+00 1.074665000000000070e+01 8.013980000000000103e+00 1.331381999999999977e+01 6.034729999999999706e+00 9.568189999999999529e+00 9.643570000000000420e+00 8.786699999999999733e+00 8.812519999999999243e+00 8.705399999999999139e+00 8.269949999999999690e+00 7.940760000000000041e+00 6.191200000000000259e+00 1.115634000000000015e+01 8.845430000000000348e+00 7.024169999999999803e+00 1.025961999999999996e+01 8.430070000000000618e+00 6.121990000000000265e+00 9.371710000000000207e+00 9.767260000000000275e+00 9.155849999999999156e+00 8.053979999999999251e+00 7.168129999999999669e+00 6.540560000000000151e+00 8.414519999999999555e+00 6.778620000000000090e+00 8.158879999999999910e+00 7.559560000000000279e+00 8.238860000000000738e+00 8.480190000000000339e+00 8.709329999999999572e+00 6.669200000000000017e+00 8.003130000000000521e+00 7.963289999999999758e+00 1.057653999999999961e+01 6.813970000000000304e+00 9.730489999999999640e+00 8.542680000000000717e+00 1.129964999999999975e+01 6.146119999999999806e+00 8.621710000000000207e+00 6.216730000000000089e+00 8.959099999999999397e+00 7.334249999999999936e+00 9.531480000000000175e+00 7.718759999999999621e+00 7.623899999999999899e+00 9.415710000000000690e+00 8.620599999999999596e+00 8.484049999999999869e+00 7.018069999999999808e+00 8.331929999999999836e+00 7.654399999999999871e+00 7.291500000000000092e+00 1.309163000000000032e+01 6.712670000000000137e+00 9.174350000000000449e+00 6.999690000000000190e+00 8.642970000000000041e+00 8.285800000000000054e+00 7.033159999999999634e+00 8.024190000000000822e+00 9.030189999999999273e+00 6.947569999999999801e+00 7.626529999999999809e+00 6.469319999999999737e+00 6.766949999999999577e+00 6.984390000000000320e+00 8.087740000000000151e+00 8.155810000000000670e+00 9.029389999999999361e+00 9.098670000000000258e+00 1.077931000000000061e+01 7.084200000000000053e+00 7.080569999999999808e+00 1.081118999999999986e+01 6.528220000000000134e+00 9.264450000000000074e+00 8.334289999999999310e+00 7.520010000000000083e+00 8.622529999999999362e+00 9.189959999999999241e+00 1.002125000000000021e+01 7.878999999999999559e+00 1.474629000000000012e+01 7.047830000000000261e+00 9.786530000000000840e+00 9.644999999999999574e+00 8.345100000000000406e+00 6.758639999999999759e+00 7.967220000000000191e+00 7.148159999999999847e+00
9.254000000000000004e-01 1.181840000000000002e+00 1.349159999999999915e+00 9.900999999999999801e-01 8.830000000000000071e-01 1.509519999999999973e+00 1.073590000000000044e+00 9.522699999999999498e-01 1.044580000000000064e+00 1.024839999999999973e+00 9.939200000000000257e-01 8.368299999999999628e-01 1.491179999999999950e+00 9.058699999999999530e-01 1.015309999999999935e+00 1.008850000000000025e+00 1.086799999999999988e+00 1.355909999999999949e+00 1.149399999999999977e+00 1.002410000000000023e+00 9.612100000000000088e-01 8.630299999999999638e-01 8.379699999999999926e-01 1.263789999999999969e+00 9.561100000000000154e-01 1.131799999999999917e+00 8.810799999999999743e-01 1.272210000000000063e+00 1.154770000000000074e+00 8.940599999999999659e-01 1.083020000000000094e+00 9.943600000000000216e-01 8.066699999999999982e-01 7.899500000000000410e-01 1.202099999999999946e+00 1.053260000000000085e+00 1.255560000000000009e+00 9.723199999999999621e-01 9.994899999999999896e-01 7.904700000000000060e-01 1.267649999999999944e+00 1.075599999999999890e+00 9.018699999999999495e-01 9.070399999999999574e-01 7.284699999999999509e-01 9.247100000000000319e-01 1.033849999999999936e+00 1.196199999999999930e+00 9.100800000000000001e-01 8.402699999999999614e-01 1.058070000000000066e+00 9.725200000000000511e-01 9.992400000000000171e-01 1.024049999999999905e+00 1.203689999999999927e+00 1.069190000000000085e+00 8.592400000000000038e-01 9.377900000000000125e-01 1.063970000000000082e+00 9.317800000000000527e-01 1.045879999999999921e+00 1.134260000000000046e+00 7.819000000000000394e-01 9.526299999999999768e-01 1.003479999999999928e+00 9.484399999999999498e-01 9.942100000000000382e-01 1.129750000000000032e+00 9.838500000000000023e-01 1.041940000000000088e+00 7.976499999999999702e-01 1.171929999999999916e+00 1.259179999999999966e+00 9.568900000000000183e-01 1.097350000000000048e+00 9.160199999999999454e-01 9.765700000000000491e-01 8.666700000000000514e-01 9.643899999999999695e-01 1.432719999999999994e+00 1.213489999999999958e+00 9.215900000000000203e-01 1.216299999999999937e+00 1.046140000000000070e+00 1.157459999999999933e+00 9.652300000000000324e-01 1.002189999999999914e+00 9.104600000000000470e-01 1.040759999999999907e+00 1.165880000000000027e+00 1.285290000000000044e+00 1.339460000000000095e+00 8.358799999999999564e-01 1.229240000000000110e+00 8.598099999999999632e-01 8.895399999999999974e-01 8.591400000000000148e-01 1.016799999999999926e+00 1.409529999999999950e+00 6.721300000000000052e-01
1.152099999999999999e-02 3.999999999999999819e-06 3.999999999999999819e-06 6.877000000000000300e-03 3.999999999999999819e-06 1.345499999999999995e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.160000000000000007e-03 4.076500000000000262e-02 3.999999999999999819e-06 2.231199999999999850e-02 1.117499999999999917e-02 1.251799999999999961e-02 3.999999999999999819e-06 1.082900000000000008e-02 3.999999999999999819e-06 1.838199999999999903e-02 3.999999999999999819e-06 1.156699999999999916e-02 3.680999999999999810e-03 1.138699999999999955e-02 4.438000000000000105e-03 3.999999999999999819e-06 4.645999999999999956e-03 6.147999999999999819e-03 3.999999999999999819e-06 3.999999999999999819e-06 7.152999999999999636e-03 3.999999999999999819e-06 1.227499999999999945e-02 1.156100000000000010e-02 9.899999999999999404e-05 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.052000000000000005e-02 3.999999999999999819e-06 1.075699999999999920e-02 3.999999999999999819e-06 3.999999999999999819e-06 4.318999999999999923e-03 4.402999999999999796e-03 1.647799999999999959e-02 1.610400000000000026e-02 1.065400000000000028e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.245699999999999932e-02 4.466999999999999617e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 4.309999999999999595e-03 3.999999999999999819e-06 8.559999999999999901e-03 1.562000000000000020e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.120299999999999942e-02 1.964300000000000074e-02 3.999999999999999819e-06 3.999999999999999819e-06 4.722999999999999768e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.904799999999999896e-02 3.999999999999999819e-06 1.191099999999999971e-02 2.226000000000000114e-03 5.701999999999999603e-03 3.999999999999999819e-06 8.082999999999999907e-03 5.235000000000000070e-03 3.999999999999999819e-06 1.790900000000000131e-02 1.157500000000000022e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.735999999999999821e-03 3.999999999999999819e-06 1.050000000000000044e-04 3.999999999999999819e-06
2.614739999999999842e-01 1.362029999999999907e-01 2.239379999999999982e-01 2.093530000000000113e-01 2.520740000000000203e-01 2.420489999999999864e-01 2.294090000000000018e-01 1.789979999999999905e-01 2.536769999999999858e-01 2.190179999999999905e-01 2.371040000000000092e-01 2.972940000000000027e-01 2.096050000000000135e-01 3.080629999999999757e-01 1.891410000000000036e-01 2.219619999999999926e-01 2.442459999999999909e-01 2.371620000000000117e-01 2.326519999999999977e-01 1.661769999999999914e-01 2.287909999999999944e-01 3.270449999999999746e-01 2.436820000000000097e-01 3.427450000000000219e-01 3.066409999999999969e-01 2.467739999999999934e-01 1.852600000000000080e-01 2.266370000000000051e-01 2.403969999999999996e-01 1.971700000000000119e-01 2.015770000000000062e-01 2.238400000000000112e-01 2.111159999999999981e-01 1.889679999999999971e-01 2.071689999999999920e-01 2.449959999999999916e-01 2.633619999999999850e-01 2.505459999999999909e-01 2.565919999999999868e-01 2.325089999999999935e-01 1.959930000000000005e-01 2.756870000000000154e-01 2.253110000000000113e-01 2.299499999999999877e-01 2.220779999999999976e-01 2.186750000000000083e-01 1.675030000000000130e-01 1.695989999999999998e-01 2.500220000000000220e-01 2.325170000000000015e-01 2.079239999999999977e-01 1.682369999999999977e-01 2.491980000000000028e-01 2.749039999999999817e-01 1.825749999999999873e-01 2.583579999999999766e-01 2.382009999999999961e-01 2.290059999999999873e-01 1.960330000000000128e-01 2.214480000000000059e-01 1.843009999999999926e-01 1.829810000000000048e-01 2.132950000000000124e-01 2.227439999999999976e-01 1.691709999999999881e-01 2.853809999999999958e-01 2.429520000000000013e-01 2.521379999999999733e-01 2.591330000000000022e-01 1.816359999999999919e-01 2.303820000000000034e-01 1.957520000000000093e-01 2.136969999999999981e-01 2.224990000000000023e-01 2.566939999999999777e-01 2.983790000000000053e-01 3.312709999999999821e-01 2.658090000000000175e-01 1.492090000000000083e-01 2.330550000000000122e-01 2.770130000000000092e-01 2.895789999999999753e-01 1.801609999999999878e-01 3.069149999999999934e-01 1.869450000000000001e-01 1.909659999999999969e-01 2.069380000000000108e-01 2.821739999999999804e-01 1.938249999999999973e-01 2.526630000000000265e-01 1.930880000000000096e-01 2.189349999999999907e-01 2.858660000000000090e-01 2.469099999999999906e-01 2.763849999999999918e-01 3.676180000000000003e-01 2.442840000000000011e-01 1.871980000000000033e-01 1.779610000000000081e-01 2.018300000000000094e-01
1.457699999999999968e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.352800000000000009e-02 3.999999999999999819e-06 1.654200000000000115e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.112499999999999947e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.120600000000000068e-02 1.232300000000000062e-02 1.276999999999999923e-03 1.102200000000000055e-02 3.999999999999999819e-06 1.116800000000000084e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.007899999999999942e-02 2.390000000000000089e-04 3.999999999999999819e-06 3.999999999999999819e-06 1.957800000000000165e-02 7.399000000000000195e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.076200000000000073e-02 4.629999999999999784e-04 3.999999999999999819e-06 3.999999999999999819e-06 1.549999999999999946e-03 6.885999999999999760e-03 6.189000000000000057e-03 3.999999999999999819e-06 3.999999999999999819e-06 6.519999999999999754e-03 3.999999999999999819e-06 3.999999999999999819e-06 9.851999999999999647e-03 3.999999999999999819e-06 6.970999999999999766e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 5.875000000000000014e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.490799999999999938e-02 3.999999999999999819e-06 6.446999999999999606e-03 1.390199999999999943e-02 3.999999999999999819e-06 1.876999999999999979e-03 2.386100000000000027e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 6.003999999999999788e-03 5.721000000000000391e-03 1.362599999999999922e-02 3.999999999999999819e-06 1.776000000000000018e-03 1.965400000000000133e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.540599999999999956e-02 3.999999999999999819e-06 6.350000000000000392e-04 3.999999999999999819e-06 9.728000000000000536e-03 2.022900000000000045e-02 3.999999999999999819e-06 2.119999999999999923e-03 2.223199999999999829e-02 8.580000000000000387e-04 1.886000000000000090e-03 3.999999999999999819e-06 3.999999999999999819e-06 9.643000000000000529e-03 3.999999999999999819e-06 3.999999999999999819e-06 6.935000000000000192e-03 5.719000000000000125e-03 7.268000000000000155e-03 3.999999999999999819e-06 6.968000000000000235e-03 3.999999999999999819e-06 3.999999999999999819e-06 2.054399999999999976e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 5.346000000000000058e-03 3.999999999999999819e-06
2.601410000000000111e-01 2.234440000000000037e-01 2.237260000000000082e-01 2.151450000000000029e-01 2.098510000000000097e-01 2.027299999999999935e-01 2.777629999999999821e-01 2.183029999999999970e-01 2.557409999999999961e-01 1.812509999999999954e-01 2.344239999999999935e-01 1.883199999999999874e-01 2.777149999999999896e-01 1.836460000000000037e-01 1.776270000000000071e-01 1.754419999999999868e-01 2.311189999999999911e-01 2.136089999999999933e-01 2.383460000000000023e-01 2.008929999999999882e-01 2.330689999999999984e-01 2.062479999999999869e-01 1.719650000000000067e-01 1.533480000000000121e-01 2.955840000000000134e-01 1.625030000000000086e-01 1.705840000000000134e-01 2.450650000000000051e-01 1.258620000000000017e-01 1.615920000000000134e-01 2.557450000000000001e-01 1.913860000000000006e-01 2.083460000000000034e-01 2.012019999999999920e-01 1.677490000000000092e-01 2.701740000000000252e-01 1.691229999999999956e-01 1.751759999999999984e-01 2.357430000000000081e-01 1.577959999999999918e-01 1.921750000000000125e-01 1.410409999999999997e-01 2.368510000000000060e-01 2.130670000000000064e-01 1.752390000000000059e-01 2.191619999999999957e-01 2.236819999999999919e-01 1.238169999999999965e-01 1.959569999999999923e-01 1.130110000000000003e-01 2.220080000000000109e-01 3.316180000000000239e-01 1.976120000000000099e-01 2.454050000000000120e-01 2.159949999999999926e-01 2.201029999999999931e-01 1.797229999999999939e-01 1.936930000000000041e-01 1.727490000000000137e-01 1.771909999999999874e-01 2.088270000000000126e-01 1.426099999999999868e-01 1.764239999999999975e-01 2.566970000000000085e-01 1.195190000000000002e-01 1.720450000000000035e-01 1.687639999999999973e-01 2.215999999999999914e-01 2.050079999999999958e-01 2.370720000000000049e-01 1.772700000000000109e-01 2.003159999999999941e-01 1.683260000000000034e-01 1.676340000000000052e-01 2.076790000000000025e-01 1.783170000000000033e-01 1.544639999999999902e-01 1.693530000000000035e-01 2.384680000000000133e-01 2.055939999999999990e-01 1.919160000000000033e-01 1.688149999999999928e-01 1.066269999999999996e-01 2.285399999999999932e-01 2.126790000000000069e-01 1.489000000000000046e-01 1.967200000000000060e-01 2.216329999999999967e-01 2.267339999999999911e-01 2.398250000000000104e-01 2.442590000000000039e-01 1.464340000000000086e-01 1.624839999999999895e-01 1.908880000000000021e-01 1.656289999999999984e-01 2.164850000000000108e-01 1.890809999999999991e-01 2.234569999999999890e-01 2.123160000000000047e-01 3.488339999999999774e-01
1.392579999999999929e-01 2.319940000000000058e-01 1.443780000000000063e-01 1.348100000000000132e-01 1.397319999999999951e-01 1.175709999999999950e-01 1.836359999999999937e-01 1.996439999999999881e-01 1.759020000000000028e-01 2.341340000000000088e-01 1.598420000000000119e-01 2.104840000000000044e-01 9.175300000000000122e-02 2.044430000000000136e-01 1.904530000000000112e-01 2.061890000000000112e-01 1.828559999999999908e-01 2.354159999999999864e-01 1.407990000000000075e-01 1.652119999999999977e-01 1.835360000000000047e-01 1.545529999999999959e-01 2.426879999999999871e-01 2.464550000000000074e-01 1.634400000000000019e-01 1.740730000000000055e-01 1.640500000000000014e-01 1.272220000000000018e-01 1.742710000000000092e-01 1.767189999999999872e-01 1.386729999999999907e-01 1.805329999999999990e-01 1.336499999999999910e-01 1.418679999999999941e-01 1.800009999999999943e-01 2.118589999999999918e-01 1.493839999999999890e-01 2.400690000000000046e-01 1.814010000000000067e-01 2.482409999999999894e-01 2.152949999999999864e-01 1.905630000000000102e-01 2.558259999999999978e-01 1.453699999999999992e-01 2.530339999999999812e-01 1.918169999999999875e-01 2.149220000000000019e-01 1.839679999999999926e-01 1.828519999999999868e-01 2.034030000000000005e-01 1.530509999999999926e-01 1.560719999999999885e-01 1.633139999999999870e-01 1.534240000000000048e-01 2.290459999999999996e-01 1.858420000000000072e-01 1.835559999999999969e-01 2.092390000000000083e-01 1.663979999999999904e-01 2.057889999999999997e-01 1.645939999999999903e-01 1.942059999999999897e-01 1.589049999999999907e-01 2.328500000000000014e-01 1.553710000000000091e-01 2.370740000000000069e-01 2.911139999999999839e-01 1.148320000000000035e-01 1.955359999999999876e-01 1.701010000000000022e-01 2.107749999999999901e-01 1.838940000000000019e-01 2.608460000000000223e-01 1.786520000000000052e-01 1.783059999999999923e-01 1.813319999999999932e-01 1.615820000000000034e-01 1.391630000000000089e-01 2.056979999999999920e-01 2.021129999999999871e-01 1.975210000000000021e-01 1.581670000000000020e-01 2.240409999999999902e-01 1.053970000000000046e-01 2.198450000000000126e-01 1.662639999999999951e-01 1.640260000000000051e-01 1.916440000000000088e-01 1.544159999999999977e-01 2.364970000000000128e-01 1.822969999999999868e-01 1.609690000000000010e-01 1.200569999999999971e-01 1.370369999999999922e-01 1.964090000000000003e-01 1.798279999999999879e-01 1.987269999999999870e-01 1.730929999999999969e-01 1.751620000000000121e-01 1.946519999999999917e-01
1.887600000000000042e-02 2.405200000000000046e-02 3.984200000000000241e-02 5.052000000000000240e-02 6.415500000000000369e-02 5.635699999999999737e-02 3.971600000000000130e-02 4.163100000000000134e-02 3.513800000000000257e-02 6.022600000000000176e-02 5.984699999999999742e-02 6.669999999999999540e-02 2.322000000000000106e-02 5.798099999999999782e-02 3.679299999999999932e-02 2.799199999999999952e-02 8.302600000000000258e-02 4.655600000000000016e-02 5.612799999999999734e-02 1.887899999999999995e-02 3.999999999999999819e-06 5.686299999999999688e-02 6.420199999999999518e-02 1.966800000000000145e-02 3.907900000000000262e-02 4.873099999999999654e-02 4.091399999999999898e-02 6.311200000000000143e-02 3.182900000000000312e-02 5.659600000000000047e-02 3.793200000000000044e-02 2.317200000000000162e-02 8.436000000000000790e-03 2.222000000000000017e-02 5.648000000000000242e-02 3.692000000000000143e-02 1.432300000000000066e-02 3.459899999999999781e-02 5.350099999999999995e-02 8.668999999999999623e-03 6.092299999999999799e-02 6.000300000000000078e-02 7.335899999999999366e-02 3.109200000000000158e-02 7.046399999999999886e-02 4.351100000000000106e-02 2.723100000000000173e-02 3.431499999999999828e-02 3.535100000000000048e-02 3.656999999999999834e-02 7.814899999999999625e-02 5.488699999999999829e-02 4.874099999999999960e-02 2.229799999999999838e-02 5.197100000000000330e-02 2.191299999999999845e-02 4.574899999999999800e-02 8.444999999999999382e-03 3.961900000000000144e-02 2.268099999999999977e-02 2.209200000000000053e-02 7.614100000000000035e-02 3.728100000000000164e-02 4.616900000000000170e-02 2.549399999999999930e-02 2.016899999999999943e-02 3.821599999999999997e-02 9.303999999999999770e-02 1.583999999999999991e-02 2.000400000000000095e-02 3.894700000000000245e-02 4.396400000000000308e-02 3.470899999999999680e-02 3.116000000000000020e-02 4.952399999999999858e-02 2.171700000000000019e-02 1.066779999999999951e-01 2.242399999999999949e-02 2.282899999999999860e-02 3.478300000000000142e-02 2.026599999999999929e-02 9.211400000000000143e-02 3.474800000000000111e-02 3.709900000000000003e-02 9.810299999999999576e-02 2.149600000000000122e-02 3.703999999999999654e-02 1.553099999999999967e-02 3.727099999999999858e-02 2.840900000000000022e-02 3.724600000000000133e-02 4.396400000000000308e-02 4.992100000000000010e-02 2.931800000000000031e-02 7.978599999999999581e-02 4.412300000000000250e-02 4.066000000000000170e-02 6.704300000000000537e-02 2.056099999999999942e-02 5.500100000000000128e-02
2.867300000000000057e-02 3.189899999999999680e-02 3.461899999999999700e-02 2.320099999999999940e-02 2.127899999999999930e-02 2.362099999999999964e-02 3.450299999999999895e-02 6.288799999999999946e-02 1.207699999999999919e-02 1.670500000000000110e-02 4.508899999999999714e-02 3.468700000000000255e-02 3.487400000000000222e-02 6.684500000000000164e-02 1.091499999999999936e-02 4.965399999999999675e-02 3.117500000000000132e-02 1.178099999999999981e-02 3.424599999999999866e-02 5.703999999999999869e-03 1.507799999999999939e-02 2.975699999999999873e-02 6.837999999999999634e-02 6.350999999999999875e-03 4.373099999999999904e-02 6.509800000000000308e-02 5.954099999999999671e-02 5.557700000000000140e-02 2.865600000000000092e-02 3.698099999999999998e-02 4.327799999999999703e-02 1.741300000000000139e-02 5.113999999999999796e-02 2.597000000000000003e-02 1.557500000000000030e-02 1.946600000000000066e-02 4.206700000000000023e-02 3.044399999999999884e-02 3.597999999999999809e-02 2.842700000000000088e-02 4.460800000000000182e-02 3.392799999999999983e-02 3.100400000000000031e-02 1.738100000000000062e-02 4.678899999999999726e-02 1.270999999999999994e-03 1.175299999999999956e-02 2.323199999999999918e-02 2.893599999999999992e-02 4.649199999999999861e-02 2.126700000000000118e-02 8.267000000000000043e-03 1.699900000000000022e-02 2.147599999999999856e-02 7.708399999999999974e-02 1.663500000000000048e-02 1.221299999999999990e-02 2.357100000000000167e-02 3.745400000000000118e-02 3.999999999999999819e-06 3.478699999999999848e-02 5.466200000000000225e-02 1.179599999999999919e-02 3.010099999999999928e-02 4.000200000000000283e-02 2.224399999999999988e-02 4.047800000000000009e-02 2.800899999999999918e-02 3.320000000000000034e-03 2.022499999999999992e-02 1.430999999999999980e-02 2.375999999999999987e-02 1.882400000000000045e-02 4.906800000000000050e-02 1.280000000000000061e-02 3.448000000000000110e-03 2.684999999999999887e-03 4.462900000000000200e-02 2.773000000000000118e-02 4.678000000000000214e-02 2.056600000000000095e-02 3.616400000000000170e-02 3.137399999999999911e-02 2.017100000000000143e-02 3.164200000000000346e-02 3.729699999999999682e-02 2.402400000000000022e-02 2.330600000000000033e-02 1.767600000000000074e-02 3.340900000000000120e-02 2.196800000000000141e-02 4.357400000000000162e-02 2.898600000000000135e-02 1.654999999999999874e-02 3.521500000000000324e-02 2.721799999999999914e-02 2.184200000000000030e-02 1.446000000000000063e-02 2.099600000000000077e-02 9.176199999999999635e-02
