# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.124744376278	0	0	0	0	0	0.0
4.11495440508e-05	0.126789366053	1	0	0	0	0	0.0
0.000122274982548	0.128834355828	2	0	0	0	0	0.0
0.000759030342407	0.130879345603	3	0	0	0	0	0.0
0.0015915309193	0.130879345603	3	1	1	0	0	0.0
0.00275145232884	0.130879345603	3	2	1	0	0	0.0
0.00746208001997	0.132924335378	4	2	1	0	0	0.0
0.00771547134639	0.132924335378	4	3	1	0	0	0.0
0.00798872120007	0.134969325153	5	3	1	0	0	0.0
0.0111804023081	0.137014314928	6	3	1	0	0	0.0
0.0114097527312	0.137014314928	6	4	1	0	0	0.0
0.0116553409126	0.137014314928	7	4	1	0	0	0.0
0.0123613311693	0.137014314928	7	5	1	0	0	0.0
0.0158767968953	0.137014314928	7	6	1	0	0	0.0
0.0194605249757	0.134969325153	7	7	1	0	1	0.125
0.0206909451538	0.137014314928	8	7	1	0	1	0.111111111111
0.0231301208967	0.134969325153	8	8	1	0	2	0.2
0.0234048187934	0.132924335378	8	9	1	0	3	0.272727272727
0.0276303072706	0.132924335378	8	10	1	0	3	0.272727272727
0.0288078720982	0.132924335378	8	11	1	0	3	0.272727272727
0.0289254661685	0.130879345603	9	11	1	0	3	0.25
0.0290043053466	0.130879345603	9	12	1	0	3	0.25
0.0290169737607	0.130879345603	9	13	1	0	3	0.25
0.029774030175	0.128834355828	9	14	1	0	4	0.307692307692
0.0299316459387	0.128834355828	9	15	1	0	4	0.307692307692
0.0305878350977	0.130879345603	10	15	1	0	4	0.285714285714
0.0315682937713	0.130879345603	10	16	1	0	4	0.285714285714
0.0321493153992	0.130879345603	10	17	1	0	4	0.285714285714
0.0340746431407	0.130879345603	10	18	1	0	4	0.285714285714
0.0387849198591	0.130879345603	10	19	1	0	4	0.285714285714
0.0428619573274	0.130879345603	10	20	1	0	4	0.285714285714
0.0430988194648	0.130879345603	10	21	1	0	4	0.285714285714
0.0437715992776	0.130879345603	10	22	1	0	4	0.285714285714
0.0441265504454	0.128834355828	11	22	1	0	4	0.266666666667
0.0456843699743	0.130879345603	12	22	1	0	4	0.25
0.0501094544604	0.130879345603	12	23	1	0	4	0.25
0.0510431997068	0.130879345603	13	23	1	0	4	0.235294117647
0.0523871937818	0.130879345603	13	24	1	0	4	0.235294117647
0.0536428529207	0.130879345603	14	24	1	0	4	0.222222222222
0.0540315272524	0.132924335378	15	24	1	0	4	0.210526315789
0.0550168268568	0.130879345603	16	24	1	0	4	0.2
0.0557374079989	0.132924335378	17	24	1	0	4	0.190476190476
