# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0981595092025	0	0	0	0	0	0.0
0.000711776014261	0.0920245398773	0	1	12	0	3	1.0
0.00434615323268	0.0899795501022	1	1	12	0	3	0.75
0.00618029084125	0.0920245398773	2	1	12	0	3	0.6
0.0078831031988	0.0940695296524	3	1	12	0	3	0.5
0.0104768966709	0.0940695296524	3	2	17	0	3	0.5
0.0105789111773	0.0961145194274	4	2	17	0	3	0.428571428571
0.0157117091843	0.0961145194274	4	3	3	0	3	0.428571428571
0.0271055876344	0.0961145194274	4	4	9	0	3	0.428571428571
0.0274613915358	0.0940695296524	4	5	8	0	4	0.5
0.0302031528439	0.0920245398773	4	6	3	0	5	0.555555555556
0.0303367188295	0.0940695296524	5	6	3	0	5	0.5
0.0316944432458	0.0940695296524	5	7	2	0	5	0.5
0.0413010474641	0.0940695296524	5	8	17	0	5	0.5
0.0422268324538	0.0940695296524	5	9	3	0	5	0.5
0.0423028907582	0.0920245398773	5	10	22	0	6	0.545454545455
0.0426116943312	0.0879345603272	5	11	20	0	8	0.615384615385
0.0446450401611	0.0899795501022	6	11	20	0	8	0.571428571429
0.0450623475245	0.0920245398773	7	11	20	0	8	0.533333333333
0.0454109655879	0.0940695296524	8	11	20	0	8	0.5
0.0491504301555	0.0961145194274	9	11	20	0	8	0.470588235294
0.0505776070918	0.0981595092025	10	11	20	0	8	0.444444444444
0.0540312850789	0.100204498978	11	11	20	0	8	0.421052631579
0.0549445251088	0.102249488753	12	11	20	0	8	0.4
