# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.102249488753	0	0	0	0	0	0.0
0.00223452394556	0.104294478528	1	0	0	0	0	0.0
0.00760198680976	0.106339468303	2	0	0	0	0	0.0
0.0133006341771	0.108384458078	3	0	0	0	0	0.0
0.0146486000897	0.110429447853	4	0	0	0	0	0.0
0.0161047665071	0.112474437628	5	0	0	0	0	0.0
0.0167159931044	0.114519427403	6	0	0	0	0	0.0
0.0172995595952	0.116564417178	7	0	0	0	0	0.0
0.0198577696743	0.118609406953	8	0	0	0	0	0.0
0.0208682604493	0.120654396728	9	0	0	0	0	0.0
0.0251795503969	0.122699386503	10	0	0	0	0	0.0
0.0268622183355	0.124744376278	11	0	0	0	0	0.0
0.0306782326234	0.122699386503	12	0	0	0	0	0.0
0.0357614187645	0.124744376278	13	0	0	0	0	0.0
0.044745921049	0.126789366053	14	0	0	0	0	0.0
0.0479743622324	0.128834355828	15	0	0	0	0	0.0
0.050303124724	0.130879345603	16	0	0	0	0	0.0
0.0503548125098	0.132924335378	17	0	0	0	0	0.0
0.0511212847606	0.134969325153	18	0	0	0	0	0.0
0.0550949959941	0.137014314928	19	0	0	0	0	0.0
0.056729530225	0.139059304703	20	0	0	0	0	0.0
0.0571604181772	0.141104294479	21	0	0	0	0	0.0
