# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0940695296524	0	0	0	0	0	0.0
0.00310679814844	0.0961145194274	1	0	0	0	0	0.0
0.00643358600246	0.0981595092025	2	0	0	0	0	0.0
0.00694584249943	0.100204498978	3	0	0	0	0	0.0
0.012624403429	0.102249488753	4	0	0	0	0	0.0
0.012957731162	0.104294478528	5	0	0	0	0	0.0
0.0134471066986	0.106339468303	6	0	0	0	0	0.0
0.0137951183093	0.108384458078	7	0	0	0	0	0.0
0.0276577553578	0.110429447853	8	0	0	0	0	0.0
0.0276763186755	0.112474437628	9	0	0	0	0	0.0
0.0319206500543	0.114519427403	10	0	0	0	0	0.0
