# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.079754601227	0	0	0	0	0	0.0
0.000437738426781	0.079754601227	0	1	1	0	0	0.0
0.000749021861815	0.079754601227	0	2	1	0	0	0.0
0.000836402746981	0.079754601227	0	3	1	0	0	0.0
0.00137897187223	0.079754601227	0	4	1	0	0	0.0
0.00147937303985	0.079754601227	0	5	1	0	0	0.0
0.00229350418176	0.079754601227	0	6	1	0	0	0.0
0.00268759162758	0.079754601227	0	7	1	0	0	0.0
0.00297927343824	0.079754601227	0	8	1	0	0	0.0
0.00378296086105	0.079754601227	0	9	1	0	0	0.0
0.00425030443145	0.079754601227	0	10	1	0	0	0.0
0.00488467521104	0.079754601227	0	11	1	0	0	0.0
0.0052190539385	0.079754601227	0	12	1	0	0	0.0
0.0053557597436	0.0777096114519	0	13	1	0	1	1.0
0.00653888111146	0.0777096114519	0	14	1	0	1	1.0
0.00665495815221	0.0777096114519	0	15	1	0	1	1.0
0.00727982978106	0.0777096114519	0	16	1	0	1	1.0
0.00784792720813	0.0777096114519	0	17	1	0	1	1.0
0.00943543932797	0.0777096114519	0	18	1	0	1	1.0
0.0107154053366	0.079754601227	1	18	1	0	1	0.5
0.0115031257951	0.079754601227	1	19	1	0	1	0.5
0.0116388720385	0.081799591002	2	19	1	0	1	0.333333333333
0.0116630147166	0.081799591002	2	20	1	0	1	0.333333333333
0.0118861882458	0.081799591002	2	21	1	0	1	0.333333333333
0.0118976737473	0.081799591002	2	22	1	0	1	0.333333333333
0.0124002143303	0.081799591002	2	23	1	0	1	0.333333333333
0.0135293219299	0.081799591002	2	24	1	0	1	0.333333333333
0.0144259954327	0.081799591002	2	25	1	0	1	0.333333333333
0.0146038349756	0.0838445807771	3	25	1	0	1	0.25
0.0149529456614	0.0838445807771	3	26	1	0	1	0.25
0.0149649070236	0.0838445807771	3	27	1	0	1	0.25
0.0161976015118	0.0838445807771	3	28	1	0	1	0.25
0.0163158833063	0.0838445807771	3	29	1	0	1	0.25
0.0171883394124	0.0838445807771	3	30	1	0	1	0.25
0.0179775739746	0.0838445807771	3	31	1	0	1	0.25
0.0179885850896	0.0838445807771	3	32	1	0	1	0.25
0.0187469947974	0.0838445807771	3	33	1	0	1	0.25
0.0192469768182	0.0858895705521	4	33	1	0	1	0.2
0.0207765164474	0.0858895705521	5	33	1	0	1	0.166666666667
0.0214644153386	0.0858895705521	5	34	1	0	1	0.166666666667
0.023399500976	0.0858895705521	5	35	1	0	1	0.166666666667
0.0239775769782	0.0879345603272	6	35	1	0	1	0.142857142857
0.0244308297234	0.0879345603272	6	36	1	0	1	0.142857142857
0.0260133745079	0.0879345603272	6	37	1	0	1	0.142857142857
0.0261482805434	0.0879345603272	6	38	1	0	1	0.142857142857
0.0263245078287	0.0879345603272	6	39	1	0	1	0.142857142857
