# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.122699386503	0	0	0	0	0	0.0
0.000375268506122	0.112474437628	0	1	31	0	5	1.0
0.00196692958777	0.114519427403	1	1	31	0	5	0.833333333333
0.00239462171992	0.116564417178	2	1	31	0	5	0.714285714286
0.0028331158305	0.118609406953	3	1	31	0	5	0.625
0.00333266503534	0.120654396728	4	1	31	0	5	0.555555555556
0.00810851400511	0.122699386503	5	1	31	0	5	0.5
0.00988429199666	0.124744376278	6	1	31	0	5	0.454545454545
0.01132933105	0.126789366053	7	1	31	0	5	0.416666666667
0.0118334001703	0.128834355828	8	1	31	0	5	0.384615384615
0.0146364614066	0.126789366053	9	1	31	0	5	0.357142857143
0.0207324225641	0.124744376278	10	1	31	0	5	0.333333333333
