# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.116564417178	0	0	0	0	0	0.0
0.00711987096799	0.118609406953	1	0	0	0	0	0.0
0.00865990127495	0.120654396728	2	0	0	0	0	0.0
0.0127605955155	0.122699386503	3	0	0	0	0	0.0
0.0128114190119	0.124744376278	4	0	0	0	0	0.0
0.0190155367116	0.126789366053	5	0	0	0	0	0.0
0.019785559657	0.118609406953	5	1	31	0	4	0.444444444444
0.0222388375404	0.120654396728	6	1	31	0	4	0.4
0.0240834366441	0.122699386503	7	1	31	0	4	0.363636363636
0.0283110447218	0.124744376278	8	1	31	0	4	0.333333333333
