# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.134969325153	0	0	0	0	0	0.0
0.0111719410797	0.137014314928	1	0	0	0	0	0.0
0.0131491799709	0.139059304703	2	0	0	0	0	0.0
0.0193211282823	0.141104294479	3	0	0	0	0	0.0
0.0196403845005	0.139059304703	4	0	0	0	0	0.0
0.0207260964849	0.137014314928	5	0	0	0	0	0.0
0.0228896089818	0.139059304703	6	0	0	0	0	0.0
0.0264286312696	0.141104294479	7	0	0	0	0	0.0
0.0268603623536	0.143149284254	8	0	0	0	0	0.0
0.0283873377208	0.145194274029	9	0	0	0	0	0.0
0.0299938849277	0.147239263804	10	0	0	0	0	0.0
0.0313517080438	0.149284253579	11	0	0	0	0	0.0
0.0324794657075	0.151329243354	12	0	0	0	0	0.0
0.0331080050118	0.153374233129	13	0	0	0	0	0.0
0.038043588534	0.155419222904	14	0	0	0	0	0.0
0.0396085476267	0.157464212679	15	0	0	0	0	0.0
0.040143286848	0.159509202454	16	0	0	0	0	0.0
0.052972584665	0.161554192229	17	0	0	0	0	0.0
