# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.112474437628	0	0	0	0	0	0.0
0.00609750970939	0.114519427403	1	0	0	0	0	0.0
0.00716457577345	0.116564417178	2	0	0	0	0	0.0
0.00905225642307	0.118609406953	3	0	0	0	0	0.0
0.0096851242932	0.120654396728	4	0	0	0	0	0.0
0.0126378623695	0.122699386503	5	0	0	0	0	0.0
0.0192778979723	0.124744376278	6	0	0	0	0	0.0
0.0194648986115	0.126789366053	7	0	0	0	0	0.0
0.0201255506621	0.128834355828	8	0	0	0	0	0.0
0.0212864784192	0.130879345603	9	0	0	0	0	0.0
0.0219901255329	0.132924335378	10	0	0	0	0	0.0
