# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0899795501022	0	0	0	0	0	0.0
0.000754538311128	0.0899795501022	0	1	1	0	0	0.0
0.00126093166351	0.0899795501022	0	2	1	0	0	0.0
0.00166074148486	0.0899795501022	0	3	1	0	0	0.0
0.00190957926102	0.0899795501022	0	4	1	0	0	0.0
0.00227306257479	0.0899795501022	0	5	1	0	0	0.0
0.00250482850321	0.0899795501022	0	6	1	0	0	0.0
0.00260151498042	0.0920245398773	1	6	1	0	0	0.0
0.003126045074	0.0920245398773	1	7	1	0	0	0.0
0.00503057074097	0.0920245398773	1	8	1	0	0	0.0
0.00514921036231	0.0920245398773	1	9	1	0	0	0.0
0.0051997021071	0.0920245398773	1	10	1	0	0	0.0
0.00527643034995	0.0920245398773	1	11	1	0	0	0.0
0.00531853660767	0.0940695296524	2	11	1	0	0	0.0
0.00652320577568	0.0920245398773	2	12	1	0	1	0.333333333333
0.00709078774993	0.0920245398773	2	13	1	0	1	0.333333333333
0.00779392207402	0.0920245398773	2	14	1	0	1	0.333333333333
0.00849630092502	0.0940695296524	3	14	1	0	1	0.25
0.00936375036435	0.0940695296524	3	15	1	0	1	0.25
0.00953593357511	0.0940695296524	3	16	1	0	1	0.25
0.0106257235605	0.0940695296524	3	17	1	0	1	0.25
0.0108592592318	0.0940695296524	3	18	1	0	1	0.25
0.0111137684915	0.0940695296524	3	19	1	0	1	0.25
0.0126271732183	0.0940695296524	3	20	1	0	1	0.25
0.01400023924	0.0940695296524	3	21	1	0	1	0.25
0.0143711147446	0.0961145194274	4	21	1	0	1	0.2
0.0145195602459	0.0961145194274	4	22	1	0	1	0.2
0.0148233321812	0.0961145194274	4	23	1	0	1	0.2
0.0153567354437	0.0961145194274	5	23	1	0	1	0.166666666667
0.0162439146119	0.0961145194274	5	24	1	0	1	0.166666666667
0.0164716376407	0.0981595092025	6	24	1	0	1	0.142857142857
0.0166785098468	0.0981595092025	6	25	1	0	1	0.142857142857
0.0167396523013	0.0981595092025	6	26	1	0	1	0.142857142857
0.0175785315278	0.0981595092025	6	27	1	0	1	0.142857142857
0.0194248197735	0.0981595092025	6	28	1	0	1	0.142857142857
0.0198720296883	0.0981595092025	6	29	1	0	1	0.142857142857
0.0202702562343	0.0981595092025	6	30	1	0	1	0.142857142857
0.0205958484812	0.0981595092025	6	31	1	0	1	0.142857142857
0.0209742156711	0.0981595092025	6	32	1	0	1	0.142857142857
0.0217477942418	0.0981595092025	6	33	1	0	1	0.142857142857
