# geo_200.0_sim_0 geo_200.0_sim_1 geo_200.0_sim_2 geo_200.0_sim_3 geo_200.0_sim_4 geo_200.0_sim_5 geo_200.0_sim_6 geo_200.0_sim_7 geo_200.0_sim_8 geo_200.0_sim_9 geo_200.0_sim_10 geo_200.0_sim_11 geo_200.0_sim_12 geo_200.0_sim_13 geo_200.0_sim_14 geo_200.0_sim_15 geo_200.0_sim_16 geo_200.0_sim_17 geo_200.0_sim_18 geo_200.0_sim_19 geo_200.0_sim_20 geo_200.0_sim_21 geo_200.0_sim_22 geo_200.0_sim_23 geo_200.0_sim_24 geo_200.0_sim_25 geo_200.0_sim_26 geo_200.0_sim_27 geo_200.0_sim_28 geo_200.0_sim_29 geo_200.0_sim_30 geo_200.0_sim_31 geo_200.0_sim_32 geo_200.0_sim_33 geo_200.0_sim_34 geo_200.0_sim_35 geo_200.0_sim_36 geo_200.0_sim_37 geo_200.0_sim_38 geo_200.0_sim_39 geo_200.0_sim_40 geo_200.0_sim_41 geo_200.0_sim_42 geo_200.0_sim_43 geo_200.0_sim_44 geo_200.0_sim_45 geo_200.0_sim_46 geo_200.0_sim_47 geo_200.0_sim_48 geo_200.0_sim_49 geo_200.0_sim_50 geo_200.0_sim_51 geo_200.0_sim_52 geo_200.0_sim_53 geo_200.0_sim_54 geo_200.0_sim_55 geo_200.0_sim_56 geo_200.0_sim_57 geo_200.0_sim_58 geo_200.0_sim_59 geo_200.0_sim_60 geo_200.0_sim_61 geo_200.0_sim_62 geo_200.0_sim_63 geo_200.0_sim_64 geo_200.0_sim_65 geo_200.0_sim_66 geo_200.0_sim_67 geo_200.0_sim_68 geo_200.0_sim_69 geo_200.0_sim_70 geo_200.0_sim_71 geo_200.0_sim_72 geo_200.0_sim_73 geo_200.0_sim_74 geo_200.0_sim_75 geo_200.0_sim_76 geo_200.0_sim_77 geo_200.0_sim_78 geo_200.0_sim_79 geo_200.0_sim_80 geo_200.0_sim_81 geo_200.0_sim_82 geo_200.0_sim_83 geo_200.0_sim_84 geo_200.0_sim_85 geo_200.0_sim_86 geo_200.0_sim_87 geo_200.0_sim_88 geo_200.0_sim_89 geo_200.0_sim_90 geo_200.0_sim_91 geo_200.0_sim_92 geo_200.0_sim_93 geo_200.0_sim_94 geo_200.0_sim_95 geo_200.0_sim_96 geo_200.0_sim_97 geo_200.0_sim_98 geo_200.0_sim_99
-2.336810327000000143e+03 -2.268926004999999805e+03 -1.831022995000000037e+03 -1.915372732000000042e+03 -1.851742735999999923e+03 -2.062532259000000067e+03 -2.102547743999999966e+03 -2.085466226999999890e+03 -1.940509872000000087e+03 -2.148419229000000087e+03 -1.906198814000000084e+03 -1.966324131999999963e+03 -2.060503440999999839e+03 -2.009160028000000011e+03 -2.042110635000000002e+03 -1.903536734000000024e+03 -2.074818898999999874e+03 -1.912342026999999916e+03 -1.929965729999999894e+03 -2.188577420000000075e+03 -2.303349071999999978e+03 -2.019238890000000083e+03 -2.230217936999999893e+03 -2.110300404999999955e+03 -2.136081905999999890e+03 -2.059425604000000021e+03 -2.081809779000000162e+03 -2.206621176999999989e+03 -1.933569844999999987e+03 -2.148681572999999844e+03 -2.292941044000000147e+03 -1.845929597000000058e+03 -2.004042572000000064e+03 -2.046199783999999909e+03 -1.957829983999999968e+03 -2.168718018000000029e+03 -2.070248070999999982e+03 -2.035113256000000092e+03 -2.081645249000000149e+03 -2.065917628000000150e+03 -2.060208673000000090e+03 -1.972115277999999989e+03 -1.980900801000000001e+03 -2.010333804999999984e+03 -1.840244834000000083e+03 -2.208076560999999856e+03 -2.089342587999999978e+03 -1.996958368000000064e+03 -1.846946854000000030e+03 -2.238042919999999867e+03 -2.016132131000000072e+03 -2.419820870999999897e+03 -1.934066248999999971e+03 -1.949042081999999937e+03 -1.883360370000000103e+03 -2.093316846000000169e+03 -2.198479006999999910e+03 -2.200175948999999946e+03 -2.268005767999999989e+03 -1.896238616000000093e+03 -1.946855146999999988e+03 -2.237739066000000093e+03 -2.076157357000000047e+03 -2.087281978999999865e+03 -2.089173060999999961e+03 -1.908996781000000055e+03 -2.091925478000000112e+03 -2.111873266999999942e+03 -1.954818007000000080e+03 -2.051260976999999912e+03 -2.001970894000000044e+03 -2.042062881000000061e+03 -2.009663745999999946e+03 -1.967903278000000000e+03 -2.190469912000000022e+03 -2.045166582999999946e+03 -2.153250363999999990e+03 -2.251282589999999800e+03 -2.149809780000000046e+03 -2.150789415000000190e+03 -2.271581604999999854e+03 -2.201711620000000039e+03 -2.048525705000000016e+03 -2.207357974999999897e+03 -2.034391542999999956e+03 -1.945538487999999916e+03 -2.235186141000000134e+03 -2.090984050000000025e+03 -2.269781734000000142e+03 -2.174093054999999822e+03 -1.884647476999999981e+03 -1.990364483999999948e+03 -1.962299864999999954e+03 -2.324334261999999853e+03 -2.024898341999999957e+03 -2.077258933000000070e+03 -1.951259900000000016e+03 -2.152616576999999779e+03 -1.943761211000000003e+03 -1.927042850000000044e+03
1.083073000000000086e+01 6.142360000000000042e+00 1.205113000000000056e+01 8.164889999999999759e+00 6.921759999999999913e+00 7.431499999999999773e+00 8.796359999999999957e+00 8.859819999999999141e+00 1.029360999999999926e+01 7.717369999999999841e+00 8.914320000000000022e+00 1.118152000000000079e+01 9.556089999999999307e+00 8.460160000000000124e+00 8.823040000000000660e+00 8.636430000000000717e+00 7.790239999999999831e+00 9.054040000000000532e+00 6.743280000000000385e+00 9.824830000000000396e+00 7.232470000000000176e+00 8.542680000000000717e+00 6.553110000000000213e+00 5.678399999999999892e+00 1.065783000000000058e+01 1.718138000000000076e+01 6.237219999999999764e+00 8.508459999999999468e+00 8.171340000000000714e+00 1.285077000000000069e+01 7.751470000000000304e+00 7.036970000000000169e+00 8.975590000000000401e+00 8.318780000000000285e+00 6.215860000000000163e+00 7.206220000000000070e+00 8.279270000000000351e+00 9.587780000000000413e+00 5.780899999999999928e+00 9.118850000000000122e+00 7.985789999999999722e+00 1.029168999999999912e+01 8.839219999999999189e+00 8.453409999999999869e+00 9.729029999999999845e+00 1.066052999999999962e+01 6.393119999999999692e+00 5.817070000000000185e+00 6.736360000000000348e+00 7.594789999999999708e+00 7.770260000000000389e+00 6.288310000000000066e+00 6.730629999999999669e+00 7.159550000000000303e+00 7.770699999999999719e+00 5.933720000000000105e+00 5.843519999999999825e+00 1.036439000000000021e+01 7.659620000000000317e+00 8.485879999999999868e+00 7.166909999999999670e+00 7.798040000000000305e+00 9.842689999999999273e+00 8.239689999999999515e+00 7.822049999999999947e+00 1.060312000000000054e+01 7.495429999999999815e+00 6.474120000000000097e+00 9.362980000000000302e+00 9.402120000000000033e+00 8.487700000000000244e+00 9.286160000000000636e+00 6.551879999999999704e+00 8.647539999999999338e+00 8.324579999999999202e+00 7.496010000000000062e+00 9.078910000000000480e+00 8.131510000000000460e+00 7.823430000000000106e+00 6.951920000000000321e+00 9.513830000000000453e+00 5.711730000000000196e+00 9.000360000000000582e+00 7.674570000000000114e+00 8.716599999999999682e+00 8.108069999999999666e+00 9.052390000000000825e+00 7.891000000000000014e+00 9.697969999999999757e+00 7.781579999999999941e+00 1.221322999999999936e+01 9.470729999999999649e+00 8.343609999999999971e+00 1.061834999999999951e+01 1.077046999999999954e+01 8.697599999999999554e+00 8.583099999999999952e+00 9.929970000000000852e+00 6.857719999999999594e+00 7.872810000000000308e+00
1.076880000000000059e+00 1.139210000000000056e+00 8.671699999999999964e-01 1.207959999999999923e+00 1.109180000000000055e+00 1.089080000000000048e+00 1.298750000000000071e+00 8.406500000000000083e-01 1.148919999999999941e+00 1.040850000000000053e+00 1.007169999999999899e+00 9.320399999999999796e-01 1.036110000000000086e+00 1.062920000000000087e+00 9.402399999999999647e-01 9.669400000000000217e-01 1.343450000000000033e+00 1.017619999999999969e+00 9.742300000000000404e-01 7.085500000000000131e-01 9.219100000000000072e-01 8.034400000000000430e-01 7.048299999999999566e-01 1.052659999999999929e+00 9.992199999999999971e-01 1.162039999999999962e+00 8.746599999999999930e-01 1.112889999999999935e+00 1.178039999999999976e+00 1.301390000000000047e+00 1.044650000000000079e+00 1.265269999999999895e+00 9.215999999999999748e-01 1.012950000000000017e+00 8.610400000000000276e-01 1.058559999999999945e+00 8.367999999999999883e-01 1.009239999999999915e+00 1.138910000000000089e+00 8.425300000000000011e-01 1.107730000000000103e+00 1.138169999999999904e+00 1.010380000000000056e+00 1.033369999999999900e+00 1.286149999999999904e+00 1.106060000000000043e+00 7.515399999999999858e-01 1.352070000000000105e+00 1.060329999999999995e+00 1.094940000000000024e+00 8.418999999999999817e-01 1.240119999999999889e+00 9.351899999999999658e-01 8.206099999999999506e-01 1.414009999999999989e+00 1.150879999999999903e+00 1.067849999999999966e+00 9.176499999999999657e-01 8.214500000000000135e-01 8.087699999999999889e-01 1.010880000000000001e+00 1.269530000000000047e+00 8.510499999999999732e-01 1.077210000000000001e+00 8.283800000000000052e-01 9.548200000000000021e-01 9.118500000000000494e-01 9.440600000000000103e-01 8.708000000000000185e-01 9.113299999999999734e-01 1.020319999999999894e+00 9.174600000000000533e-01 1.010469999999999979e+00 9.242500000000000160e-01 9.918799999999999839e-01 9.576099999999999612e-01 8.105999999999999872e-01 9.079700000000000548e-01 1.007069999999999910e+00 1.121280000000000054e+00 7.464800000000000324e-01 1.003609999999999891e+00 1.115799999999999903e+00 8.933799999999999519e-01 1.092610000000000081e+00 9.745700000000000474e-01 1.070089999999999986e+00 1.018890000000000073e+00 1.027970000000000050e+00 1.161219999999999919e+00 8.691600000000000437e-01 9.079800000000000093e-01 6.830199999999999605e-01 8.369199999999999973e-01 8.430699999999999861e-01 8.614500000000000490e-01 1.090410000000000101e+00 8.383099999999999996e-01 9.806500000000000217e-01 8.694600000000000106e-01
2.720000000000000195e-03 2.903100000000000125e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.592500000000000165e-02 3.999999999999999819e-06 3.999999999999999819e-06 6.195300000000000112e-02 8.214000000000000815e-03 1.587300000000000169e-02 3.999999999999999819e-06 2.963500000000000162e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.067000000000000023e-03 5.936000000000000304e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.987099999999999977e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.487999999999999864e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.146000000000000100e-03 3.999999999999999819e-06 4.923000000000000292e-03 1.122800000000000013e-02 2.615599999999999870e-02 5.010000000000000347e-04 9.508000000000000826e-03 1.928000000000000026e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 8.626999999999999252e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.688000000000000047e-03 5.970999999999999745e-03 3.999999999999999819e-06 1.748699999999999907e-02 3.481999999999999679e-02 3.593099999999999766e-02 1.495499999999999954e-02 3.999999999999999819e-06 3.999999999999999819e-06 2.314999999999999784e-03 2.124000000000000020e-03 5.479999999999999628e-03 5.119999999999999768e-04 3.999999999999999819e-06 3.999999999999999819e-06 9.532999999999999807e-03 4.373200000000000004e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.136900000000000063e-02 3.999999999999999819e-06 2.768199999999999827e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.721999999999999920e-02 1.602500000000000105e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.950999999999999734e-03 8.419999999999999750e-04 3.999999999999999819e-06 3.999999999999999819e-06 8.436000000000000790e-03 5.287000000000000033e-03 3.999999999999999819e-06 5.891000000000000403e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.329999999999999932e-02 3.999999999999999819e-06 3.999999999999999819e-06 2.493400000000000130e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.660000000000000059e-03 2.556299999999999892e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.190000000000000106e-04 3.999999999999999819e-06
2.258229999999999960e-01 2.013320000000000110e-01 2.432580000000000020e-01 2.112249999999999961e-01 1.680899999999999894e-01 2.533659999999999801e-01 3.140260000000000273e-01 2.049110000000000098e-01 1.979710000000000081e-01 3.081039999999999890e-01 1.866420000000000023e-01 2.193599999999999994e-01 1.752579999999999971e-01 2.112189999999999901e-01 1.988820000000000032e-01 2.204959999999999976e-01 2.143660000000000010e-01 2.764860000000000095e-01 1.586249999999999882e-01 2.799499999999999766e-01 2.615739999999999732e-01 2.482509999999999994e-01 2.613539999999999752e-01 1.483379999999999976e-01 1.941690000000000083e-01 2.869019999999999904e-01 2.861770000000000147e-01 2.240669999999999884e-01 2.898229999999999973e-01 2.829180000000000028e-01 2.437380000000000102e-01 1.710230000000000083e-01 3.278730000000000255e-01 3.029979999999999896e-01 1.967039999999999900e-01 2.405259999999999898e-01 2.579719999999999791e-01 2.686819999999999764e-01 2.488009999999999944e-01 2.458569999999999922e-01 2.961320000000000063e-01 1.835100000000000064e-01 2.627680000000000016e-01 1.917830000000000090e-01 1.466840000000000088e-01 2.015530000000000099e-01 2.150309999999999999e-01 1.739090000000000080e-01 1.744090000000000085e-01 2.098150000000000015e-01 2.204619999999999913e-01 2.698169999999999735e-01 1.918610000000000038e-01 2.285000000000000087e-01 2.148279999999999912e-01 1.945050000000000112e-01 2.194639999999999924e-01 2.371679999999999899e-01 2.570990000000000220e-01 2.647740000000000093e-01 2.420769999999999866e-01 2.337450000000000083e-01 2.768189999999999817e-01 1.851980000000000015e-01 1.599990000000000023e-01 2.840059999999999807e-01 1.970089999999999897e-01 2.967130000000000045e-01 1.981439999999999868e-01 4.713479999999999892e-01 2.576289999999999969e-01 2.653059999999999863e-01 2.133950000000000014e-01 3.264850000000000252e-01 3.221890000000000032e-01 2.627999999999999781e-01 3.421569999999999889e-01 2.134739999999999971e-01 3.033569999999999878e-01 1.822840000000000016e-01 2.652619999999999978e-01 2.066860000000000086e-01 2.437970000000000137e-01 2.250580000000000080e-01 2.002259999999999873e-01 2.434389999999999887e-01 2.502639999999999865e-01 2.977360000000000007e-01 2.830369999999999830e-01 2.002980000000000038e-01 1.892270000000000063e-01 2.314420000000000088e-01 1.757970000000000088e-01 2.233070000000000055e-01 2.436200000000000032e-01 2.142600000000000060e-01 2.432950000000000113e-01 1.979210000000000136e-01 1.679360000000000019e-01 2.393649999999999944e-01
4.190399999999999681e-02 1.212200000000000083e-02 1.131000000000000061e-03 2.454000000000000018e-03 3.999999999999999819e-06 4.900999999999999975e-03 3.999999999999999819e-06 2.258100000000000038e-02 3.046700000000000103e-02 4.505999999999999589e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.984999999999999827e-03 2.958999999999999825e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.060000000000000016e-04 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.979999999999999897e-04 2.273999999999999980e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 4.547999999999999959e-03 2.062000000000000031e-03 2.929299999999999959e-02 5.825999999999999582e-03 3.305000000000000212e-03 1.827000000000000065e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.745400000000000076e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.865100000000000091e-02 3.999999999999999819e-06 3.999999999999999819e-06 7.732000000000000157e-03 2.541300000000000156e-02 1.242000000000000048e-03 7.592999999999999923e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.673499999999999988e-02 3.999999999999999819e-06 3.999999999999999819e-06 6.634000000000000140e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.616499999999999881e-02 9.041000000000000425e-03 3.999999999999999819e-06 1.095699999999999973e-02 2.345500000000000015e-02 3.999999999999999819e-06 6.074000000000000406e-03 3.999999999999999819e-06 7.098000000000000143e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 8.390999999999999154e-03 1.658400000000000152e-02 1.918299999999999866e-02 3.323199999999999765e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 8.540999999999999981e-03 3.999999999999999819e-06 3.684699999999999781e-02 3.999999999999999819e-06 1.543000000000000101e-03 3.999999999999999819e-06 1.447299999999999975e-02 3.999999999999999819e-06 8.387999999999999623e-03 3.999999999999999819e-06 1.839000000000000010e-02 3.999999999999999819e-06 3.999999999999999819e-06
2.786680000000000268e-01 1.963169999999999915e-01 1.770889999999999964e-01 2.556720000000000104e-01 2.259899999999999964e-01 1.461619999999999864e-01 3.287559999999999927e-01 2.672039999999999971e-01 1.724950000000000094e-01 3.655699999999999922e-02 1.819739999999999969e-01 2.104669999999999874e-01 2.204059999999999908e-01 1.516800000000000093e-01 2.096729999999999983e-01 2.647030000000000216e-01 2.502599999999999825e-01 2.411429999999999962e-01 1.353320000000000078e-01 2.252840000000000120e-01 2.222230000000000039e-01 1.804530000000000023e-01 1.220419999999999977e-01 2.081659999999999899e-01 1.794060000000000099e-01 3.631510000000000016e-01 2.137650000000000106e-01 1.262389999999999901e-01 2.176980000000000026e-01 1.808579999999999910e-01 2.903709999999999902e-01 1.355069999999999886e-01 1.664529999999999899e-01 2.360140000000000016e-01 2.919829999999999925e-01 2.255639999999999867e-01 2.249950000000000006e-01 1.330580000000000096e-01 2.385649999999999993e-01 2.539230000000000098e-01 1.855549999999999977e-01 1.585060000000000080e-01 2.755779999999999896e-01 1.726729999999999932e-01 1.945580000000000087e-01 3.260060000000000180e-01 1.646630000000000038e-01 1.480960000000000054e-01 1.525350000000000039e-01 3.404639999999999889e-01 2.019990000000000119e-01 1.317760000000000042e-01 1.925449999999999939e-01 1.985820000000000085e-01 2.438079999999999969e-01 2.045450000000000046e-01 2.135849999999999971e-01 1.810289999999999955e-01 2.502550000000000052e-01 2.383000000000000118e-01 1.722069999999999990e-01 1.842189999999999939e-01 2.296169999999999878e-01 1.489469999999999961e-01 2.399429999999999896e-01 4.297999999999999737e-03 2.550890000000000102e-01 3.006389999999999896e-01 2.208630000000000038e-01 4.471129999999999827e-01 2.417580000000000007e-01 1.385230000000000072e-01 1.787120000000000097e-01 2.410720000000000085e-01 3.692670000000000119e-01 1.999100000000000044e-01 2.081389999999999907e-01 2.262579999999999869e-01 6.280099999999999572e-02 1.792150000000000132e-01 2.245860000000000078e-01 1.244240000000000068e-01 2.289960000000000051e-01 2.643070000000000142e-01 9.113000000000000267e-02 2.325780000000000070e-01 2.546950000000000047e-01 1.896249999999999880e-01 1.512749999999999928e-01 1.736090000000000133e-01 1.849159999999999970e-01 1.530110000000000081e-01 1.953860000000000041e-01 2.269639999999999991e-01 1.433669999999999944e-01 1.615679999999999894e-01 1.844810000000000061e-01 2.069979999999999876e-01 2.059239999999999959e-01 2.148720000000000074e-01
1.446510000000000018e-01 2.076959999999999917e-01 1.598880000000000023e-01 7.946300000000000585e-02 1.432650000000000035e-01 2.225320000000000076e-01 1.383350000000000135e-01 1.425599999999999923e-01 1.197789999999999966e-01 2.148869999999999947e-01 1.640600000000000114e-01 2.042710000000000081e-01 1.493069999999999953e-01 2.503349999999999742e-01 1.718449999999999978e-01 1.701850000000000029e-01 1.677879999999999927e-01 1.257389999999999897e-01 2.103309999999999902e-01 2.130660000000000054e-01 1.978489999999999971e-01 1.373360000000000136e-01 2.691089999999999871e-01 2.160519999999999941e-01 2.037319999999999964e-01 3.839299999999999657e-02 1.807259999999999978e-01 1.988759999999999972e-01 1.533539999999999903e-01 2.382019999999999971e-01 2.192749999999999977e-01 2.090170000000000083e-01 1.767360000000000042e-01 1.520660000000000067e-01 1.592560000000000087e-01 1.999509999999999899e-01 1.490289999999999948e-01 2.034719999999999862e-01 1.819999999999999951e-01 1.439010000000000011e-01 1.758220000000000061e-01 2.336610000000000076e-01 1.422350000000000003e-01 1.727839999999999931e-01 1.605350000000000110e-01 1.667089999999999961e-01 2.327629999999999977e-01 1.411939999999999862e-01 1.309770000000000101e-01 1.715659999999999963e-01 2.049259999999999970e-01 1.791190000000000004e-01 1.654400000000000037e-01 2.159750000000000003e-01 1.947689999999999977e-01 1.967309999999999892e-01 2.295780000000000043e-01 2.191210000000000102e-01 1.660530000000000062e-01 1.669879999999999975e-01 1.224709999999999965e-01 2.322089999999999987e-01 2.366070000000000118e-01 2.945289999999999853e-01 1.485110000000000041e-01 2.258999999999999897e-01 1.903779999999999917e-01 1.138190000000000035e-01 2.981179999999999941e-01 3.999999999999999819e-06 1.659670000000000034e-01 2.341219999999999968e-01 2.124929999999999874e-01 1.369229999999999892e-01 1.401699999999999890e-01 2.034519999999999940e-01 2.941509999999999958e-01 2.075839999999999907e-01 2.018659999999999899e-01 2.249520000000000131e-01 1.009940000000000004e-01 1.698969999999999925e-01 1.351479999999999904e-01 2.095839999999999925e-01 1.850239999999999940e-01 1.759340000000000070e-01 1.669339999999999991e-01 1.825920000000000043e-01 1.828009999999999913e-01 1.973219999999999974e-01 1.006179999999999991e-01 1.361610000000000043e-01 1.792289999999999994e-01 1.630860000000000087e-01 2.092400000000000093e-01 1.656769999999999909e-01 2.716600000000000126e-01 1.587119999999999920e-01 1.729829999999999979e-01 1.431800000000000017e-01
3.912800000000000306e-02 1.466499999999999922e-02 8.505200000000000260e-02 2.570199999999999915e-02 1.119200000000000056e-02 4.367599999999999955e-02 3.043099999999999972e-02 1.205499999999999974e-02 2.151700000000000140e-02 2.238690000000000124e-01 2.437900000000000136e-02 3.097799999999999859e-02 6.371499999999999386e-02 4.755800000000000305e-02 3.709799999999999903e-02 2.615400000000000016e-02 2.808599999999999985e-02 1.028699999999999927e-02 8.014000000000000290e-02 6.361700000000000688e-02 3.578800000000000037e-02 1.947199999999999973e-02 1.994100000000000039e-02 2.680599999999999997e-02 2.622800000000000131e-02 5.957300000000000095e-02 2.532500000000000029e-02 6.528100000000000569e-02 1.793399999999999855e-02 5.009899999999999770e-02 7.446999999999999627e-03 2.326100000000000043e-02 1.264400000000000072e-02 2.055900000000000089e-02 1.099900000000000010e-02 3.842299999999999882e-02 2.466300000000000089e-02 1.212990000000000040e-01 2.756300000000000069e-02 3.080899999999999958e-02 2.800000000000000058e-02 2.423200000000000007e-02 2.568099999999999897e-02 5.241799999999999932e-02 2.158600000000000102e-02 6.006399999999999934e-02 3.132700000000000068e-02 7.209100000000000230e-02 7.355299999999999339e-02 3.755700000000000011e-02 3.640399999999999886e-02 3.086300000000000154e-02 3.656800000000000328e-02 4.449899999999999689e-02 6.372000000000000060e-03 1.854700000000000099e-02 3.144700000000000273e-02 5.225199999999999984e-02 2.912199999999999858e-02 3.937999999999999834e-02 3.756099999999999717e-02 4.462700000000000000e-02 2.735599999999999837e-02 3.168100000000000083e-02 1.175499999999999982e-02 1.664770000000000139e-01 6.772000000000000242e-03 2.869000000000000022e-03 1.690300000000000136e-02 2.639100000000000126e-02 2.369100000000000025e-02 1.622099999999999931e-02 5.214400000000000285e-02 1.894399999999999903e-02 3.873599999999999960e-02 1.429099999999999988e-02 6.569400000000000239e-02 1.892299999999999885e-02 1.084549999999999959e-01 1.964199999999999974e-02 8.736999999999999975e-03 2.397300000000000125e-02 3.999999999999999819e-06 2.180599999999999900e-02 1.352939999999999976e-01 1.940800000000000164e-02 1.775399999999999895e-02 2.446200000000000110e-02 1.402710000000000068e-01 2.838699999999999904e-02 5.186700000000000338e-02 3.167600000000000277e-02 3.063600000000000004e-02 4.456800000000000345e-02 3.927200000000000135e-02 3.638399999999999967e-02 3.747000000000000330e-02 3.904400000000000232e-02 1.757200000000000081e-02 2.041899999999999965e-02
5.390600000000000253e-02 3.999999999999999819e-06 8.836000000000000104e-03 3.140400000000000136e-02 4.547099999999999753e-02 7.934099999999999486e-02 3.999999999999999819e-06 3.224300000000000083e-02 1.161000000000000053e-02 2.419050000000000089e-01 2.574600000000000152e-02 2.868300000000000016e-02 3.990400000000000197e-02 3.088600000000000026e-02 2.368100000000000066e-02 2.463699999999999918e-02 3.195400000000000323e-02 3.297599999999999837e-02 7.817499999999999449e-02 3.999999999999999819e-06 7.047000000000000312e-03 3.999999999999999819e-06 1.895000000000000157e-02 2.549999999999999836e-02 1.118800000000000003e-02 2.152300000000000046e-02 1.301300000000000026e-02 8.432099999999999318e-02 1.918600000000000166e-02 5.020100000000000257e-02 3.999999999999999819e-06 2.732100000000000153e-02 2.280899999999999941e-02 3.660399999999999765e-02 2.918300000000000061e-02 1.292899999999999952e-02 6.381000000000000387e-03 1.260969999999999869e-01 2.152700000000000100e-02 3.268399999999999778e-02 3.672299999999999870e-02 3.999999999999999819e-06 1.827399999999999858e-02 9.203400000000000469e-02 1.762899999999999884e-02 1.149000000000000065e-03 4.419000000000000011e-02 4.667600000000000221e-02 3.409999999999999837e-03 3.999999999999999819e-06 8.477300000000000113e-02 1.852799999999999933e-02 2.639999999999999986e-02 1.703999999999999959e-02 2.471599999999999839e-02 1.241899999999999948e-02 1.534100000000000047e-02 4.543699999999999822e-02 1.665499999999999967e-02 3.218200000000000227e-02 1.031699999999999978e-02 1.194600000000000002e-02 6.607000000000000026e-03 1.245600000000000006e-02 2.196400000000000088e-02 1.370079999999999909e-01 9.835999999999999258e-03 4.671600000000000058e-02 4.359199999999999880e-02 3.999999999999999819e-06 1.481999999999999984e-02 1.237100000000000005e-02 3.999999999999999819e-06 3.083299999999999930e-02 3.152900000000000147e-02 4.821700000000000291e-02 3.119299999999999851e-02 1.682799999999999921e-02 2.009579999999999977e-01 3.486500000000000016e-02 6.069299999999999695e-02 5.061000000000000221e-02 5.275099999999999928e-02 2.230400000000000091e-02 8.804399999999999726e-02 5.070999999999999987e-03 3.999999999999999819e-06 3.019799999999999915e-02 3.979300000000000198e-02 4.154900000000000260e-02 4.743100000000000094e-02 2.447999999999999829e-02 2.201300000000000132e-02 1.630500000000000005e-02 2.590500000000000094e-02 3.267799999999999871e-02 1.828400000000000164e-02 2.765099999999999850e-02 2.135700000000000098e-02 1.354099999999999922e-02
