# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0920245398773	0	0	0	0	0	0.0
0.00316079288521	0.0920245398773	0	1	1	0	0	0.0
0.00698615221969	0.0920245398773	0	2	2	0	0	0.0
0.00725816821953	0.0920245398773	0	3	1	0	0	0.0
0.0105720675547	0.0940695296524	1	3	1	0	0	0.0
0.0109195253132	0.0940695296524	1	4	1	0	0	0.0
0.0143222173132	0.0940695296524	1	5	1	0	0	0.0
0.0159326454718	0.0961145194274	2	5	1	0	0	0.0
0.0217299936065	0.0961145194274	2	6	1	0	0	0.0
0.0231985702323	0.0961145194274	3	6	1	0	0	0.0
0.0252231999284	0.0981595092025	4	6	1	0	0	0.0
0.0253312067105	0.100204498978	5	6	1	0	0	0.0
0.0254159868892	0.0981595092025	5	7	3	0	1	0.166666666667
