# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.100204498978	0	0	0	0	0	0.0
0.00131254919499	0.0981595092025	1	0	0	0	0	0.0
0.00151666720213	0.100204498978	2	0	0	0	0	0.0
0.00161698422412	0.102249488753	3	0	0	0	0	0.0
0.00308681790233	0.102249488753	3	1	4	0	0	0.0
0.00420948122937	0.104294478528	4	1	4	0	0	0.0
0.0075461494719	0.106339468303	5	1	4	0	0	0.0
0.00898155965808	0.108384458078	6	1	4	0	0	0.0
0.0103993352582	0.108384458078	6	2	2	0	0	0.0
0.0107769923678	0.108384458078	6	3	1	0	0	0.0
0.0130457963852	0.110429447853	7	3	1	0	0	0.0
0.0134176259307	0.112474437628	8	3	1	0	0	0.0
0.0148292444046	0.112474437628	8	4	1	0	0	0.0
0.0184896722119	0.112474437628	8	5	2	0	0	0.0
0.0205930180103	0.112474437628	8	6	5	0	0	0.0
